complaint_id,customer_id,tower_id,complaint_type,priority,status,created_at,description
COMP0003930,CUST00010385,TOWER00034,billing_issue,critical,closed,2026-01-22T11:08:42.383Z,Arbitro cilicium aurum bardus cunabula capitulus contra.
COMP0003931,CUST00047394,TOWER00491,poor_voice_quality,critical,resolved,2026-01-30T23:09:51.855Z,Advenio suffragium basium ciminatio amicitia.
COMP0003932,CUST00014515,TOWER00060,service_outage,critical,investigating,2025-10-19T09:11:01.349Z,Antepono cunabula usque concido aduro super truculenter tondeo avaritia cunabula.
COMP0003933,CUST00024367,TOWER00181,billing_issue,high,resolved,2025-11-01T00:58:06.450Z,Cornu debeo tergeo rerum eius validus.
COMP0003934,CUST00032544,TOWER00018,service_outage,critical,closed,2025-12-18T17:37:09.457Z,Complectus tabernus vulgivagus vulariter congregatio calculus condico aurum succurro templum.
COMP0003935,CUST00012651,TOWER00380,billing_issue,low,resolved,2025-10-27T19:49:25.605Z,Ab somniculosus assentator error solvo vigilo terreo.
COMP0003936,CUST00013850,TOWER00448,dropped_call,high,open,2025-12-21T14:19:24.636Z,Canis cubicularis vergo ancilla amitto vester vicinus tubineus.
COMP0003937,CUST00044414,TOWER00189,billing_issue,medium,resolved,2025-12-02T19:36:17.549Z,Crastinus tempus vesica vestigium esse ratione sunt.
COMP0003938,CUST00037153,TOWER00464,dropped_call,high,resolved,2025-11-15T21:07:56.451Z,Vere acidus confido totam deludo summa aequitas apto aliqua.
COMP0003939,CUST00018627,TOWER00351,poor_voice_quality,low,closed,2025-11-23T14:46:28.868Z,Nam delectatio neque templum cena subseco crebro omnis decretum considero.
COMP0003940,CUST00043083,TOWER00179,slow_data,critical,resolved,2025-12-21T06:25:31.037Z,Crustulum textor aureus aveho conscendo approbo attollo.
COMP0003941,CUST00000388,TOWER00266,service_outage,low,investigating,2025-12-20T09:32:43.701Z,Turpis admitto cilicium suus vomito chirographum tenax.
COMP0003942,CUST00011275,TOWER00384,dropped_call,high,investigating,2026-01-30T18:03:32.072Z,Acervus tumultus video conor.
COMP0003943,CUST00001139,TOWER00431,no_signal,low,open,2025-12-07T07:17:41.322Z,Adstringo explicabo corroboro barba contabesco synagoga vorax vacuus tumultus.
COMP0003944,CUST00023303,TOWER00015,poor_voice_quality,high,investigating,2025-12-15T05:18:07.959Z,Stipes alioqui termes.
COMP0003945,CUST00013697,TOWER00431,billing_issue,high,investigating,2026-01-21T13:24:39.327Z,Cupio ocer cotidie turpis cicuta termes.
COMP0003946,CUST00020330,TOWER00142,billing_issue,critical,closed,2025-11-27T21:26:47.968Z,Ventus cunae crebro cuius aduro termes vulpes texo cohors.
COMP0003947,CUST00015343,TOWER00029,poor_voice_quality,medium,resolved,2025-10-30T11:05:38.250Z,Eum beatae ciminatio.
COMP0003948,CUST00022508,TOWER00411,dropped_call,high,investigating,2026-01-10T23:33:16.946Z,Commodo cognomen suus uredo ut adamo adimpleo tactus conservo.
COMP0003949,CUST00006932,TOWER00319,dropped_call,high,resolved,2025-12-15T22:21:10.250Z,Adiuvo color itaque eveniet taedium xiphias canonicus cruentus admitto.
COMP0003950,CUST00049054,TOWER00254,dropped_call,critical,closed,2025-10-18T23:54:56.901Z,Acquiro tollo cimentarius adficio aperiam.
COMP0003951,CUST00025510,TOWER00444,dropped_call,high,resolved,2025-11-09T14:03:03.553Z,Studio amicitia sufficio ciminatio.
COMP0003952,CUST00036897,TOWER00336,dropped_call,low,resolved,2026-02-11T09:52:05.362Z,Copia adduco vox crapula titulus amiculum timidus.
COMP0003953,CUST00019833,TOWER00215,slow_data,critical,open,2025-10-06T04:29:32.324Z,Coniuratio certus texo baiulus derideo quo neque communis spiritus.
COMP0003954,CUST00018224,TOWER00073,no_signal,high,investigating,2025-11-21T00:03:55.935Z,Acquiro error carmen crur.
COMP0003955,CUST00012495,TOWER00327,slow_data,critical,resolved,2025-12-22T09:23:43.238Z,Tactus cornu acceptus statim facilis vere bibo virga credo aperio.
COMP0003956,CUST00018768,TOWER00222,billing_issue,low,open,2026-01-09T17:20:32.119Z,Cuius admiratio cultura valeo sulum animadverto.
COMP0003957,CUST00042553,TOWER00360,slow_data,low,open,2025-10-02T11:41:21.144Z,Cursus cohors ipsam ducimus pax absum adsidue tergo balbus.
COMP0003958,CUST00001173,TOWER00026,billing_issue,medium,closed,2026-01-19T21:32:21.447Z,Dens ad ventus conspergo vinum cupressus deleniti thymum tergeo reprehenderit.
COMP0003959,CUST00046879,TOWER00311,dropped_call,medium,closed,2026-01-24T21:03:31.581Z,Arcesso cui voluptate aeneus.
COMP0003960,CUST00020796,TOWER00319,billing_issue,critical,investigating,2025-11-15T04:45:40.209Z,Delego appono ambitus.
COMP0003961,CUST00004760,TOWER00468,billing_issue,critical,open,2025-10-13T08:36:57.879Z,Velut decerno arguo alter strenuus.
COMP0003962,CUST00045375,TOWER00200,poor_voice_quality,high,resolved,2026-01-28T11:40:13.482Z,Celebrer sulum tertius commodi tyrannus conqueror stipes succurro conicio textus.
COMP0003963,CUST00016426,TOWER00302,dropped_call,medium,resolved,2026-02-12T17:40:25.028Z,Deprecator corrumpo necessitatibus tempora arca curis sursum.
COMP0003964,CUST00017005,TOWER00269,billing_issue,medium,resolved,2026-01-23T13:58:27.551Z,Credo commodo recusandae.
COMP0003965,CUST00031260,TOWER00306,service_outage,low,open,2025-12-11T02:18:01.309Z,Teres cum viduo ventus.
COMP0003966,CUST00003372,TOWER00406,slow_data,critical,investigating,2025-11-24T16:11:41.439Z,Vivo valetudo sumptus velut odit caveo cultura deorsum corrumpo.
COMP0003967,CUST00041454,TOWER00157,dropped_call,low,closed,2025-12-05T07:12:30.883Z,Bis aspicio deludo utpote cur atrox vespillo.
COMP0003968,CUST00048034,TOWER00449,no_signal,critical,investigating,2025-12-19T16:12:58.263Z,Acies desolo cinis ubi tribuo incidunt cultura neque.
COMP0003969,CUST00033788,TOWER00083,no_signal,high,closed,2026-01-16T23:48:01.627Z,Cernuus defessus ubi.
COMP0003970,CUST00017101,TOWER00450,billing_issue,medium,investigating,2025-11-01T05:58:09.301Z,Attonbitus vitae vulariter temptatio admoveo absorbeo coniecto allatus.
COMP0003971,CUST00004041,TOWER00263,no_signal,critical,investigating,2026-01-17T21:32:52.784Z,Canonicus comis vinitor sonitus sophismata tenax abscido vulticulus surculus calco.
COMP0003972,CUST00016990,TOWER00332,dropped_call,low,investigating,2025-11-08T22:27:21.605Z,Tui aveho tamquam.
COMP0003973,CUST00024916,TOWER00022,billing_issue,high,open,2025-11-08T07:22:58.073Z,Bellum admoneo decimus ex aggredior abduco audacia.
COMP0003974,CUST00033223,TOWER00021,poor_voice_quality,critical,closed,2026-02-03T06:54:07.970Z,Velit capillus artificiose careo alias tutis sophismata terga officia cogito.
COMP0003975,CUST00025898,TOWER00241,slow_data,medium,closed,2025-12-12T14:10:55.779Z,Doloribus summopere aut sit deduco avaritia.
COMP0003976,CUST00035143,TOWER00162,billing_issue,high,resolved,2026-01-22T00:41:51.556Z,Certus conqueror vindico corona conspergo anser conitor adipisci conscendo aequus.
COMP0003977,CUST00001274,TOWER00499,slow_data,medium,open,2025-12-06T15:12:43.025Z,Temporibus decet vesper nemo.
COMP0003978,CUST00040640,TOWER00191,slow_data,medium,closed,2026-01-22T10:12:00.845Z,Sunt vehemens tempore.
COMP0003979,CUST00033691,TOWER00448,service_outage,high,resolved,2026-01-28T09:03:32.031Z,Convoco solum cattus benigne.
COMP0003980,CUST00008833,TOWER00167,no_signal,high,resolved,2025-12-02T11:42:59.006Z,Magnam armarium comes tot cupiditate vivo officia.
COMP0003981,CUST00042821,TOWER00438,poor_voice_quality,low,closed,2026-01-09T17:33:46.000Z,Tactus carmen virga ara vesica viscus amet.
COMP0003982,CUST00042453,TOWER00389,dropped_call,medium,open,2025-12-01T21:53:14.943Z,Curia teres creator.
COMP0003983,CUST00002200,TOWER00229,dropped_call,low,open,2025-11-10T05:40:51.719Z,Venia tabgo degenero alienus vir sit.
COMP0003984,CUST00033590,TOWER00270,slow_data,high,resolved,2025-11-09T17:49:27.161Z,Abstergo ab delinquo solium audio surculus vinum esse.
COMP0003985,CUST00000199,TOWER00388,slow_data,medium,open,2025-10-03T21:45:01.762Z,Cetera tempore cuppedia crux tamquam spectaculum delicate.
COMP0003986,CUST00041575,TOWER00006,poor_voice_quality,critical,closed,2025-11-14T17:24:51.319Z,Bellum temporibus nobis.
COMP0003987,CUST00019789,TOWER00007,dropped_call,low,open,2025-10-17T12:23:44.431Z,Armarium spectaculum caelum atque sit chirographum exercitationem.
COMP0003988,CUST00026965,TOWER00118,dropped_call,low,resolved,2025-12-31T20:29:24.118Z,Timidus tantum cohors ultio conqueror tam.
COMP0003989,CUST00029083,TOWER00364,poor_voice_quality,high,closed,2025-12-20T15:06:57.272Z,Charisma charisma cribro amor vereor.
COMP0003990,CUST00045626,TOWER00085,poor_voice_quality,critical,resolved,2025-10-25T14:41:26.254Z,Pel umerus in.
COMP0003991,CUST00021874,TOWER00204,dropped_call,critical,closed,2026-01-31T05:25:57.387Z,Tabella eum deorsum subvenio sordeo tabgo abduco abstergo.
COMP0003992,CUST00017966,TOWER00368,dropped_call,low,closed,2025-11-29T12:30:42.965Z,Amor vilicus traho tracto usitas.
COMP0003993,CUST00018892,TOWER00361,dropped_call,medium,resolved,2026-02-02T08:58:05.942Z,Aspicio auxilium amor color tristis capto tero admiratio.
COMP0003994,CUST00007828,TOWER00247,service_outage,low,resolved,2025-11-17T14:30:36.258Z,Nisi cunctatio peccatus congregatio acsi.
COMP0003995,CUST00017973,TOWER00465,service_outage,critical,closed,2025-11-10T07:59:17.854Z,Capitulus caveo decipio occaecati theologus bestia depulso stips arca.
COMP0003996,CUST00027703,TOWER00179,no_signal,critical,closed,2025-12-29T22:59:28.439Z,Angelus suus cum absum claudeo.
COMP0003997,CUST00049089,TOWER00194,no_signal,critical,investigating,2025-12-31T08:45:06.343Z,Coniuratio cunctatio surculus cunctatio tui iure absum cavus sperno ut.
COMP0003998,CUST00030383,TOWER00005,billing_issue,high,closed,2025-11-05T18:08:15.533Z,Suffoco alioqui defendo tibi agnosco deporto.
COMP0003999,CUST00041029,TOWER00009,slow_data,critical,resolved,2025-12-02T18:22:46.222Z,Infit reprehenderit tabesco autus cogito depulso.
COMP0004000,CUST00027189,TOWER00137,slow_data,critical,investigating,2025-12-15T04:30:08.925Z,Non veritatis vel.
COMP0004001,CUST00027758,TOWER00454,slow_data,medium,investigating,2026-02-10T09:21:58.088Z,Adnuo vitiosus placeat.
COMP0004002,CUST00005699,TOWER00489,poor_voice_quality,critical,open,2025-10-20T11:08:51.549Z,Velociter vitae vero suadeo acer.
COMP0004003,CUST00028100,TOWER00322,billing_issue,low,closed,2026-01-09T14:18:26.210Z,Cohors amor vomica amor strues.
COMP0004004,CUST00017740,TOWER00144,billing_issue,low,open,2025-11-25T22:23:00.671Z,Utroque amplexus ipsum ventito tandem asporto depono aperiam centum.
COMP0004005,CUST00012123,TOWER00500,slow_data,high,closed,2025-11-12T01:46:55.471Z,Color aegrotatio trans vilitas temptatio theologus admoneo spectaculum delicate sponte.
COMP0004006,CUST00046101,TOWER00206,no_signal,high,closed,2026-01-23T03:56:52.729Z,Cunae tres provident custodia audentia.
COMP0004007,CUST00022057,TOWER00488,slow_data,critical,investigating,2026-01-16T22:13:33.651Z,Dedecor quaerat solitudo.
COMP0004008,CUST00043023,TOWER00001,billing_issue,medium,resolved,2025-10-27T08:54:53.888Z,Crebro magnam vir ocer ad terebro adhuc denego.
COMP0004009,CUST00000542,TOWER00065,billing_issue,high,investigating,2026-02-02T10:12:20.191Z,Delego summisse adsuesco velit testimonium contigo curis adeo vester.
COMP0004010,CUST00030967,TOWER00438,slow_data,medium,open,2026-02-13T19:12:56.440Z,Strenuus utilis copiose thymum numquam coniuratio delibero.
COMP0004011,CUST00047315,TOWER00129,service_outage,high,investigating,2026-02-10T08:25:21.431Z,Ventito illo virga veniam abeo comptus patior.
COMP0004012,CUST00049527,TOWER00359,no_signal,critical,closed,2025-11-19T21:59:27.737Z,Ab auctus valeo deleniti sol ab illo.
COMP0004013,CUST00043384,TOWER00448,poor_voice_quality,critical,open,2025-12-19T11:56:34.516Z,Defaeco ventosus curis.
COMP0004014,CUST00023717,TOWER00143,slow_data,critical,resolved,2026-01-06T01:45:16.030Z,Subiungo teres decimus depopulo cursus qui corpus demonstro.
COMP0004015,CUST00044385,TOWER00151,slow_data,low,closed,2025-11-02T10:50:37.194Z,Colligo coadunatio agnitio vinitor arceo tollo.
COMP0004016,CUST00017347,TOWER00077,dropped_call,critical,open,2025-11-01T14:35:32.961Z,Carcer terror tondeo.
COMP0004017,CUST00018509,TOWER00386,dropped_call,low,open,2025-11-23T04:53:58.885Z,Creber bestia velit.
COMP0004018,CUST00023708,TOWER00336,slow_data,high,closed,2025-11-02T17:33:23.345Z,Debeo utilis alioqui.
COMP0004019,CUST00019828,TOWER00280,slow_data,low,investigating,2025-10-21T03:29:32.763Z,Confugo tamquam cito theologus rem sto bene deduco.
COMP0004020,CUST00045364,TOWER00500,slow_data,critical,investigating,2026-01-06T05:19:18.322Z,Theologus adhuc spoliatio umerus quae cogo umquam thema usitas.
COMP0004021,CUST00013415,TOWER00022,no_signal,critical,investigating,2025-11-21T07:26:05.386Z,Advoco suffoco ventito rem volva clam.
COMP0004022,CUST00007930,TOWER00499,no_signal,low,investigating,2025-12-26T06:48:48.080Z,Virtus considero allatus contego annus alienus adhaero tenax vinculum ante.
COMP0004023,CUST00036026,TOWER00241,slow_data,low,closed,2026-02-12T10:12:19.917Z,Sui exercitationem vicinus modi cubitum.
COMP0004024,CUST00023959,TOWER00128,poor_voice_quality,critical,investigating,2026-02-07T01:39:15.210Z,Ulterius antepono ventito certe umbra vilis acquiro careo turpis.
COMP0004025,CUST00001868,TOWER00084,billing_issue,low,closed,2025-11-28T05:25:34.543Z,Bos adduco tollo corporis usitas provident cattus saepe vilis.
COMP0004026,CUST00034588,TOWER00361,billing_issue,low,investigating,2025-10-06T19:18:30.075Z,Thalassinus calco quis absorbeo adfero aetas nulla.
COMP0004027,CUST00005603,TOWER00122,billing_issue,medium,closed,2026-01-19T20:46:04.794Z,Terga dapifer triumphus.
COMP0004028,CUST00036533,TOWER00476,no_signal,medium,investigating,2026-01-18T19:20:32.907Z,Benigne dedecor infit catena voluptas.
COMP0004029,CUST00011325,TOWER00268,no_signal,high,resolved,2026-02-06T22:45:40.598Z,Decor in odit virgo coniuratio animus.
COMP0004030,CUST00044900,TOWER00146,no_signal,medium,closed,2026-01-07T02:12:27.689Z,Depulso amiculum recusandae averto spargo utique.
COMP0004031,CUST00002363,TOWER00371,no_signal,medium,resolved,2025-10-17T07:19:02.880Z,Tricesimus tripudio sint illo.
COMP0004032,CUST00031366,TOWER00454,slow_data,medium,resolved,2025-10-15T08:04:23.091Z,Curto labore derideo volubilis acidus ut cornu ratione altus testimonium.
COMP0004033,CUST00045669,TOWER00078,billing_issue,medium,open,2026-01-30T07:21:20.371Z,Caecus communis comis consectetur.
COMP0004034,CUST00049445,TOWER00456,no_signal,medium,investigating,2026-02-14T20:09:16.167Z,Ut deleniti admiratio conor avaritia videlicet solium cubo.
COMP0004035,CUST00028181,TOWER00316,service_outage,medium,closed,2025-10-04T08:42:35.031Z,Somniculosus commodo supellex solutio color laboriosam.
COMP0004036,CUST00039800,TOWER00266,dropped_call,critical,open,2026-02-01T12:26:00.316Z,Celebrer accusator solium curiositas vestigium.
COMP0004037,CUST00048086,TOWER00269,service_outage,high,investigating,2025-10-25T01:06:11.602Z,Soluta tergeo supra abundans debitis conduco terga callide vinco pecco.
COMP0004038,CUST00034596,TOWER00210,service_outage,low,open,2025-11-14T15:14:54.507Z,Cometes voluntarius tonsor quibusdam.
COMP0004039,CUST00022852,TOWER00202,service_outage,medium,open,2025-11-23T16:26:24.220Z,Vulticulus consequatur aeternus arto tres terra.
COMP0004040,CUST00010190,TOWER00112,billing_issue,low,resolved,2025-12-24T10:14:30.314Z,Bene aufero aegre vis conservo adduco amor cogo odio curia.
COMP0004041,CUST00023508,TOWER00224,no_signal,high,resolved,2025-11-18T19:19:12.809Z,Commemoro voro aeternus.
COMP0004042,CUST00026863,TOWER00304,no_signal,critical,investigating,2025-12-17T01:07:24.377Z,Delicate vomer sufficio.
COMP0004043,CUST00049977,TOWER00328,dropped_call,low,closed,2026-01-18T06:20:53.688Z,Censura caput quam claudeo surgo cohaero textor pel pauper abscido.
COMP0004044,CUST00041732,TOWER00098,no_signal,medium,investigating,2025-11-23T08:24:11.630Z,Ocer tondeo summisse.
COMP0004045,CUST00021411,TOWER00069,service_outage,medium,open,2025-11-22T19:12:26.855Z,Utrimque praesentium pauper nobis coaegresco.
COMP0004046,CUST00046051,TOWER00190,service_outage,critical,investigating,2025-10-07T23:12:29.722Z,Necessitatibus quis averto subvenio adduco autem.
COMP0004047,CUST00005319,TOWER00008,slow_data,medium,open,2025-11-25T06:33:53.350Z,Cognatus vespillo antea cubitum tersus.
COMP0004048,CUST00017810,TOWER00215,billing_issue,critical,investigating,2026-01-08T16:58:35.673Z,Desparatus congregatio carpo sonitus.
COMP0004049,CUST00020647,TOWER00340,poor_voice_quality,low,closed,2025-11-09T19:34:06.564Z,Conculco utrimque voco vulgivagus optio verecundia ustulo.
COMP0004050,CUST00049175,TOWER00253,service_outage,high,open,2025-11-15T09:29:19.497Z,Admoneo sumptus nostrum voluptatum.
COMP0004051,CUST00025780,TOWER00394,billing_issue,medium,closed,2026-01-09T11:34:45.591Z,Atque depereo cubo.
COMP0004052,CUST00047212,TOWER00408,poor_voice_quality,critical,open,2026-02-05T21:05:39.055Z,Aetas beatus teres abbas quae.
COMP0004053,CUST00007199,TOWER00205,service_outage,high,closed,2025-12-31T03:18:47.523Z,Testimonium vergo ascit talus cohaero a.
COMP0004054,CUST00033908,TOWER00208,slow_data,medium,investigating,2026-01-19T15:31:10.577Z,Unus candidus clarus enim carpo demo tumultus denuo culpo nisi.
COMP0004055,CUST00047429,TOWER00488,dropped_call,medium,investigating,2025-10-26T15:38:09.035Z,Vociferor amoveo totus causa.
COMP0004056,CUST00033572,TOWER00225,no_signal,medium,resolved,2025-12-13T08:02:04.101Z,Vero deorsum commemoro volaticus careo quibusdam peior quas.
COMP0004057,CUST00005636,TOWER00070,poor_voice_quality,medium,resolved,2026-01-11T11:27:46.540Z,Urbs tibi absque attero facere summa vigilo claro aegrotatio decumbo.
COMP0004058,CUST00015267,TOWER00096,poor_voice_quality,medium,open,2025-10-31T21:39:49.943Z,Summa debilito colo nesciunt cura vito conturbo corporis.
COMP0004059,CUST00010589,TOWER00039,service_outage,medium,investigating,2025-10-23T19:54:03.482Z,Administratio commodo ea ex truculenter cognatus audentia denego repudiandae.
COMP0004060,CUST00031487,TOWER00282,poor_voice_quality,low,investigating,2025-11-07T13:32:44.512Z,Teres suppono quam arguo cilicium delectatio.
COMP0004061,CUST00011388,TOWER00391,service_outage,low,closed,2025-12-21T01:17:18.202Z,Ter adiuvo thesis sonitus suus.
COMP0004062,CUST00040709,TOWER00227,dropped_call,medium,investigating,2026-01-04T14:33:52.650Z,Possimus complectus sit comis stillicidium deorsum fugiat.
