record_id,tower_id,timestamp,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,condition
WX002825,TOWER00424,2025-10-20T06:06:30.770Z,19.8,93,30.4,23.4,storm
WX002826,TOWER00243,2025-10-01T12:17:06.565Z,21.2,32,23.2,34,storm
WX002827,TOWER00313,2026-01-27T21:03:28.419Z,30.3,47,45.8,31.8,fog
WX002828,TOWER00092,2025-10-13T01:35:26.347Z,8.4,30,43.3,33.7,fog
WX002829,TOWER00430,2025-10-17T02:16:30.327Z,36.7,86,45.6,21,rain
WX002830,TOWER00491,2026-02-13T06:23:44.752Z,-4.1,28,35.2,45.5,storm
WX002831,TOWER00288,2026-01-21T00:46:42.477Z,-0.2,26,0.3,19.7,snow
WX002832,TOWER00158,2025-12-03T23:28:21.523Z,17.6,60,23.7,25.7,rain
WX002833,TOWER00494,2025-10-27T10:35:21.094Z,29.8,21,6.4,20.6,clear
WX002834,TOWER00229,2026-01-31T07:27:25.864Z,15,79,32.4,15,clear
WX002835,TOWER00091,2025-12-13T11:18:22.127Z,32.8,91,7.2,20.3,fog
WX002836,TOWER00386,2025-11-30T23:05:45.362Z,-10,48,33.5,11.7,fog
WX002837,TOWER00291,2025-11-25T05:24:35.797Z,1.8,94,49.3,7.4,snow
WX002838,TOWER00291,2025-11-10T18:52:12.129Z,-6.4,48,29.4,21.1,clear
WX002839,TOWER00251,2025-12-24T10:31:26.340Z,15.9,62,20.4,8,fog
WX002840,TOWER00100,2025-10-27T20:49:08.677Z,25.9,66,22.3,30.7,storm
WX002841,TOWER00206,2026-02-08T12:25:11.254Z,24.5,48,7.5,0,fog
WX002842,TOWER00095,2025-11-26T06:24:33.033Z,2.1,39,50.5,21.1,storm
WX002843,TOWER00013,2026-01-03T16:20:35.305Z,-5.8,21,8.8,5.3,fog
WX002844,TOWER00171,2025-11-30T15:45:19.870Z,-4.3,52,9.3,40.9,rain
WX002845,TOWER00096,2025-11-24T03:51:53.038Z,1.1,68,26.1,47.4,cloudy
WX002846,TOWER00423,2026-01-16T02:52:31.962Z,13.8,41,34.5,5,rain
WX002847,TOWER00486,2025-11-09T09:14:58.104Z,1.6,89,7.3,27.1,clear
WX002848,TOWER00466,2026-02-07T00:42:07.431Z,21.9,87,36,14.3,cloudy
WX002849,TOWER00156,2025-11-28T18:24:32.166Z,11.4,58,15.3,11.6,snow
WX002850,TOWER00074,2025-12-13T21:01:04.900Z,1,81,37.1,9.8,snow
WX002851,TOWER00301,2025-10-14T11:14:20.206Z,30.4,82,44.1,45.3,cloudy
WX002852,TOWER00444,2025-10-25T10:25:19.395Z,8.7,41,15.6,33.2,storm
WX002853,TOWER00449,2025-12-21T08:43:43.851Z,-5.8,54,13.2,33.7,clear
WX002854,TOWER00474,2025-11-25T09:19:21.246Z,38.6,57,21.9,30.2,snow
WX002855,TOWER00237,2026-01-24T09:05:18.022Z,22.5,37,43.5,18.1,clear
WX002856,TOWER00412,2026-02-03T08:04:03.689Z,27.7,42,52.9,40,rain
WX002857,TOWER00325,2026-02-14T06:59:56.498Z,24.9,82,8.4,42.8,cloudy
WX002858,TOWER00452,2026-01-27T15:01:16.451Z,9,72,21.2,37,snow
WX002859,TOWER00251,2025-10-27T16:52:35.120Z,27.6,90,2.3,32.9,storm
WX002860,TOWER00054,2026-02-05T01:01:08.969Z,11.3,38,56,20,snow
WX002861,TOWER00447,2026-01-24T13:53:48.701Z,37.5,41,48,8.5,fog
WX002862,TOWER00322,2026-02-02T20:42:48.871Z,34.1,67,18.3,9.3,snow
WX002863,TOWER00303,2025-10-02T13:29:58.931Z,18.4,68,55.9,18.4,storm
WX002864,TOWER00136,2026-01-11T12:55:45.625Z,35.4,94,18.1,5.8,storm
WX002865,TOWER00292,2025-12-14T03:31:25.799Z,1.9,32,47.5,43.5,fog
WX002866,TOWER00065,2025-12-05T09:32:46.017Z,7.7,25,39.5,36,fog
WX002867,TOWER00121,2025-10-18T16:18:06.769Z,10.3,45,16.2,22.8,rain
WX002868,TOWER00231,2026-02-01T19:12:42.583Z,14.5,29,49.6,19.1,storm
WX002869,TOWER00260,2026-01-22T05:55:36.942Z,15.2,38,35.1,32,cloudy
WX002870,TOWER00461,2026-01-21T07:29:10.866Z,-1.5,80,20.6,13.3,clear
WX002871,TOWER00029,2025-10-17T22:42:41.795Z,5.7,23,13.6,47,storm
WX002872,TOWER00497,2025-11-07T00:26:37.424Z,38.3,40,6,11.5,clear
WX002873,TOWER00289,2025-12-19T16:08:58.767Z,10.8,90,7.1,27.6,clear
WX002874,TOWER00405,2025-11-12T20:47:59.779Z,22.7,70,50.4,45.1,cloudy
WX002875,TOWER00173,2025-10-16T13:37:47.989Z,31.5,65,59.1,36.5,storm
WX002876,TOWER00409,2025-11-13T05:49:41.584Z,35.3,32,4.2,4.1,storm
WX002877,TOWER00454,2025-12-30T19:38:03.366Z,10.8,63,10.5,35.1,rain
WX002878,TOWER00090,2025-10-24T03:19:27.690Z,7.5,46,27.5,36.2,snow
WX002879,TOWER00056,2025-12-04T16:34:02.815Z,11.4,83,54.6,43.5,rain
WX002880,TOWER00230,2025-12-23T09:36:12.873Z,6.1,46,6.7,12.6,fog
WX002881,TOWER00242,2025-10-04T16:59:23.305Z,13.9,20,14.5,14,snow
WX002882,TOWER00324,2026-01-05T08:15:51.406Z,21.2,97,35.4,13.9,snow
WX002883,TOWER00468,2025-12-16T18:54:58.823Z,16.7,35,14.5,14,fog
WX002884,TOWER00107,2025-11-30T01:12:39.281Z,38.4,79,53.2,44.7,snow
WX002885,TOWER00420,2025-12-15T20:28:02.266Z,39.3,37,9,9.1,snow
WX002886,TOWER00109,2025-11-21T12:36:16.945Z,9.7,21,42.8,26.8,fog
WX002887,TOWER00327,2025-12-16T18:01:44.395Z,10.5,94,29.6,47.3,cloudy
WX002888,TOWER00076,2026-02-02T22:02:35.453Z,39.1,24,36.7,32.3,fog
WX002889,TOWER00264,2025-12-29T05:13:25.275Z,3.9,100,19.3,43.1,rain
WX002890,TOWER00160,2026-01-13T20:32:30.866Z,10,53,27.2,4,storm
WX002891,TOWER00446,2025-10-03T15:21:15.247Z,5.3,72,27,32.8,rain
WX002892,TOWER00488,2025-10-30T00:45:41.961Z,17.9,23,36.2,22.1,cloudy
WX002893,TOWER00125,2025-10-11T14:13:39.906Z,26,30,21.6,20.3,cloudy
WX002894,TOWER00463,2025-11-08T18:43:57.559Z,4.2,90,46.1,19.8,clear
WX002895,TOWER00373,2025-12-05T11:17:54.601Z,6.5,90,6.6,43.7,cloudy
WX002896,TOWER00220,2025-12-25T22:26:41.005Z,20.7,94,32,41.8,storm
WX002897,TOWER00172,2026-01-20T15:57:23.601Z,22.8,65,24.4,40.8,storm
WX002898,TOWER00426,2025-10-21T21:46:22.826Z,12,27,38.6,0.5,snow
WX002899,TOWER00379,2025-10-17T21:56:42.883Z,24,32,50.2,12.2,snow
WX002900,TOWER00005,2025-11-08T07:53:58.876Z,12,65,21.7,18.1,snow
WX002901,TOWER00338,2026-01-30T07:27:39.706Z,2.5,54,46.4,13.5,rain
WX002902,TOWER00330,2025-11-24T08:55:39.810Z,9.5,76,57.8,12.5,storm
WX002903,TOWER00015,2026-02-03T16:09:33.645Z,11.8,50,34,42.6,fog
WX002904,TOWER00121,2026-01-30T11:35:19.111Z,25.9,100,42.1,0.7,fog
WX002905,TOWER00182,2026-01-20T05:34:48.325Z,-9.8,69,55.9,28.4,snow
WX002906,TOWER00206,2026-01-23T17:38:57.662Z,30.3,37,1.2,1.1,snow
WX002907,TOWER00033,2026-02-04T09:39:04.201Z,18.3,30,16,14.5,fog
WX002908,TOWER00229,2025-11-03T20:30:24.239Z,33.5,49,43.3,9.7,rain
WX002909,TOWER00009,2025-12-19T23:50:38.466Z,0.7,26,15.9,25.4,storm
WX002910,TOWER00126,2025-10-13T06:32:09.584Z,23.5,87,35.6,32.5,fog
WX002911,TOWER00290,2025-12-30T03:41:26.214Z,26.5,100,2.7,39.2,rain
WX002912,TOWER00175,2025-11-11T17:35:09.339Z,35.1,97,6.1,32.9,rain
WX002913,TOWER00185,2025-12-17T23:22:54.281Z,12,23,23.2,46.6,fog
WX002914,TOWER00346,2026-01-01T18:00:44.582Z,38.5,80,0.4,15.8,fog
WX002915,TOWER00365,2026-01-13T16:12:33.683Z,15.4,74,21.4,7.1,fog
WX002916,TOWER00396,2026-02-03T06:28:59.020Z,4.1,27,24.5,31.8,snow
WX002917,TOWER00455,2025-11-12T03:56:55.490Z,-1,98,47.3,30.4,storm
WX002918,TOWER00181,2025-11-12T13:13:55.681Z,1.1,25,43.8,13.6,fog
WX002919,TOWER00448,2025-12-02T13:58:08.797Z,-1.3,52,21.8,35.5,clear
WX002920,TOWER00106,2025-10-28T11:15:39.255Z,25.1,96,12,36.1,storm
WX002921,TOWER00151,2025-12-05T03:51:01.862Z,21.6,30,39.4,19.3,storm
WX002922,TOWER00134,2025-12-12T02:56:04.995Z,40,30,35.5,33.7,snow
WX002923,TOWER00426,2026-01-02T12:39:35.423Z,21.1,37,57.5,39.4,cloudy
WX002924,TOWER00361,2026-02-08T02:44:20.270Z,37.8,94,11.9,32.3,rain
WX002925,TOWER00109,2025-11-11T08:27:28.816Z,16.8,78,34,24.8,fog
WX002926,TOWER00461,2025-12-07T17:06:30.961Z,23.6,77,54.2,12.5,storm
WX002927,TOWER00323,2026-02-02T11:33:25.221Z,20.4,44,7.6,24.5,storm
WX002928,TOWER00282,2025-12-27T08:46:03.887Z,-2.4,44,38.9,16.7,clear
WX002929,TOWER00325,2025-10-06T07:30:26.927Z,4.3,29,41.2,26.6,storm
WX002930,TOWER00415,2025-12-31T05:16:19.992Z,38.2,94,19.4,47.5,fog
WX002931,TOWER00268,2025-11-04T05:30:59.618Z,12.4,70,23.9,29.8,storm
WX002932,TOWER00134,2026-01-08T14:10:38.434Z,-2.1,37,48.7,5.6,snow
WX002933,TOWER00432,2025-10-02T01:20:18.476Z,3.1,83,36.8,37.9,fog
WX002934,TOWER00237,2025-10-21T01:13:18.704Z,38.9,86,35.6,46.9,rain
WX002935,TOWER00181,2025-12-23T20:03:48.239Z,2.5,68,56.4,28.8,clear
WX002936,TOWER00291,2025-10-10T04:38:01.823Z,29.3,74,38.1,38.8,storm
WX002937,TOWER00032,2025-10-21T06:46:13.674Z,25.6,34,53.5,2.4,storm
WX002938,TOWER00164,2025-12-02T22:39:06.232Z,-5.7,80,43.3,39,fog
WX002939,TOWER00329,2025-11-02T13:41:24.989Z,39,78,28.9,0.1,snow
WX002940,TOWER00139,2025-10-25T06:42:47.611Z,26.8,81,8.2,46.4,storm
WX002941,TOWER00397,2025-10-20T18:17:37.701Z,3.4,67,22.8,26.2,snow
WX002942,TOWER00146,2025-10-13T11:53:01.169Z,25.4,37,5.1,24.2,storm
WX002943,TOWER00291,2025-12-14T19:45:25.412Z,37.9,88,23.2,11.9,clear
WX002944,TOWER00024,2026-02-13T07:04:10.954Z,1.2,22,43.8,44.2,storm
WX002945,TOWER00339,2026-02-06T23:34:03.951Z,13,54,1.4,36.4,storm
WX002946,TOWER00385,2026-01-28T04:21:51.693Z,14.4,42,43.4,47.7,fog
WX002947,TOWER00372,2025-11-06T19:06:38.414Z,24.3,48,29.8,31.9,fog
WX002948,TOWER00450,2026-01-02T01:39:41.033Z,29.1,92,50.5,29.3,storm
WX002949,TOWER00023,2025-11-02T07:53:27.308Z,-9.1,49,3.1,36.5,rain
WX002950,TOWER00148,2026-01-18T18:21:00.573Z,-0.2,25,33.2,22.7,cloudy
WX002951,TOWER00144,2025-12-21T06:18:51.357Z,32.7,51,31.4,3.7,cloudy
WX002952,TOWER00433,2025-10-03T02:49:19.490Z,4.1,34,50.9,28.2,rain
WX002953,TOWER00440,2025-11-07T09:02:39.216Z,5.6,37,48.2,28.2,storm
WX002954,TOWER00209,2025-10-16T12:06:25.595Z,27.5,68,24.9,38.4,snow
WX002955,TOWER00007,2025-11-18T23:43:15.270Z,21.4,69,25.3,28.4,snow
WX002956,TOWER00434,2025-12-18T21:53:31.785Z,27.4,79,20.1,10.2,snow
WX002957,TOWER00059,2025-11-29T01:41:49.093Z,20,36,14.4,13.5,rain
WX002958,TOWER00135,2026-02-14T18:53:56.524Z,23,59,44.9,13.7,fog
WX002959,TOWER00182,2025-11-02T21:34:28.478Z,24.8,72,44.6,22.8,snow
WX002960,TOWER00287,2026-02-02T02:01:40.022Z,11.8,85,4.5,43.6,snow
WX002961,TOWER00094,2025-11-26T09:50:17.016Z,-5.7,24,9.8,3,rain
WX002962,TOWER00461,2026-01-22T18:29:58.368Z,19.7,37,26.4,17.9,fog
WX002963,TOWER00180,2025-12-02T02:19:31.006Z,3.5,90,3.9,6.5,snow
WX002964,TOWER00366,2025-10-06T18:26:24.690Z,34,48,7.5,33.5,clear
WX002965,TOWER00417,2025-11-10T07:52:27.555Z,9,91,11.2,37.6,clear
WX002966,TOWER00162,2026-01-31T00:59:00.872Z,15.5,39,15.7,44.6,rain
WX002967,TOWER00086,2025-10-07T21:57:25.054Z,19.3,57,5.6,1.7,fog
WX002968,TOWER00325,2026-01-07T16:37:23.206Z,37.7,80,54.1,44.7,clear
WX002969,TOWER00248,2025-11-25T23:41:46.151Z,9.5,48,34.8,10.2,cloudy
WX002970,TOWER00095,2025-10-26T17:42:01.894Z,36.2,32,51.9,15.2,clear
WX002971,TOWER00397,2026-02-13T17:18:02.730Z,34.6,45,42.5,25.9,snow
WX002972,TOWER00320,2025-12-12T20:07:52.946Z,0.8,27,10.3,6.2,cloudy
WX002973,TOWER00117,2026-01-06T19:48:26.860Z,36.8,66,50.2,0.2,rain
WX002974,TOWER00170,2025-12-03T23:12:51.544Z,18.6,36,39.9,35.6,rain
WX002975,TOWER00312,2025-12-11T06:21:37.889Z,-1.5,43,38.9,49,clear
WX002976,TOWER00428,2025-10-01T07:14:48.948Z,1.6,74,21.7,31.5,rain
WX002977,TOWER00488,2026-01-02T05:38:45.767Z,21,91,53,17.2,rain
WX002978,TOWER00201,2025-11-05T06:03:39.024Z,25.9,82,57.2,47.5,clear
WX002979,TOWER00432,2026-01-24T01:35:40.120Z,-9.1,22,45.6,45,clear
WX002980,TOWER00030,2026-02-07T13:15:22.095Z,5.1,66,36.7,36.6,cloudy
WX002981,TOWER00249,2025-10-09T03:46:44.619Z,21.7,95,49.1,34.9,clear
WX002982,TOWER00153,2025-11-21T05:33:45.930Z,33.4,74,59.3,28.9,clear
WX002983,TOWER00097,2025-10-23T00:48:08.063Z,11.3,83,50.3,18.5,cloudy
WX002984,TOWER00247,2026-01-19T00:11:14.548Z,-3.5,77,33.7,36.3,clear
WX002985,TOWER00065,2026-01-30T01:52:45.269Z,19,61,16.6,24,snow
WX002986,TOWER00051,2026-01-12T10:27:38.635Z,18.9,87,43.1,26.6,fog
WX002987,TOWER00357,2025-11-12T13:15:54.924Z,-0.5,57,47.9,30,cloudy
WX002988,TOWER00038,2026-01-08T06:31:16.309Z,20.1,70,1.7,23.2,storm
WX002989,TOWER00182,2026-01-01T22:37:10.022Z,40,70,44.9,5.5,snow
WX002990,TOWER00210,2025-12-29T12:56:03.506Z,32.2,93,26.4,48.3,storm
WX002991,TOWER00445,2025-11-07T00:27:57.526Z,-7.4,65,13,49.3,storm
WX002992,TOWER00083,2025-10-18T04:25:07.684Z,16.7,71,7.3,20.2,storm
WX002993,TOWER00465,2025-10-15T02:26:32.974Z,27.1,60,42.3,33.2,snow
WX002994,TOWER00145,2025-11-21T16:31:31.374Z,4.8,48,41.8,45.4,clear
WX002995,TOWER00359,2025-11-29T00:20:35.910Z,25.9,76,34.9,35.2,storm
WX002996,TOWER00061,2026-01-27T16:52:29.392Z,16.3,89,37.2,49.2,rain
WX002997,TOWER00118,2025-10-19T17:34:04.524Z,5.6,62,57.5,23.6,cloudy
WX002998,TOWER00118,2025-10-29T18:43:59.702Z,3.1,56,28.6,18.1,clear
WX002999,TOWER00232,2026-02-05T12:23:05.327Z,-2.5,28,47.1,10.7,fog
WX003000,TOWER00029,2025-12-24T12:28:04.561Z,39,96,21.5,17.9,fog
WX003001,TOWER00334,2026-01-23T23:42:13.782Z,28.5,33,59.1,11.7,storm
WX003002,TOWER00314,2025-11-22T01:32:09.886Z,19.9,79,0,6.7,clear
WX003003,TOWER00187,2026-01-01T00:39:27.929Z,27,61,42.2,4.7,rain
WX003004,TOWER00081,2025-10-04T04:18:23.555Z,3.4,47,14.8,47.1,fog
WX003005,TOWER00225,2026-02-14T23:33:23.135Z,-5.2,85,46.3,38.2,rain
WX003006,TOWER00287,2025-11-15T21:54:33.116Z,-3.6,72,15,23.7,rain
WX003007,TOWER00407,2026-01-10T02:11:48.747Z,23.4,85,48.1,35.8,storm
WX003008,TOWER00448,2025-11-09T21:41:20.448Z,38.3,79,56.3,9.8,rain
WX003009,TOWER00028,2025-10-01T06:34:36.067Z,4.6,82,14.3,38,rain
WX003010,TOWER00016,2025-10-31T23:49:08.483Z,-7.8,34,46.4,33.8,storm
WX003011,TOWER00045,2026-02-13T20:08:18.953Z,7.6,24,42.9,49.1,snow
WX003012,TOWER00212,2025-12-15T11:55:42.169Z,34.3,71,20.6,36.7,storm
WX003013,TOWER00325,2025-11-13T10:39:58.196Z,-8.5,69,32.7,36.7,snow
WX003014,TOWER00489,2025-10-18T00:26:50.868Z,18.3,100,20.7,40.2,clear
WX003015,TOWER00427,2025-12-10T02:27:43.868Z,36.3,85,40.4,27.7,storm
WX003016,TOWER00165,2026-01-27T04:53:19.893Z,20.6,43,44.5,18,fog
WX003017,TOWER00241,2025-12-21T05:25:48.560Z,9.8,81,43.2,6.7,snow
WX003018,TOWER00471,2025-12-26T16:21:02.785Z,-3,41,3.1,10.2,snow
WX003019,TOWER00345,2025-11-15T19:48:20.967Z,35.5,47,27.9,7.1,cloudy
WX003020,TOWER00113,2025-12-01T05:51:04.095Z,29.6,73,37.6,0.6,cloudy
WX003021,TOWER00374,2025-10-19T05:52:17.833Z,-6.5,42,17.4,2.7,storm
WX003022,TOWER00404,2026-02-11T08:43:56.254Z,27.8,70,3.3,45.7,clear
WX003023,TOWER00481,2025-10-19T14:49:33.354Z,8.3,78,59,22.4,rain
WX003024,TOWER00389,2025-10-24T17:42:19.560Z,37.3,72,50.5,42.2,storm
WX003025,TOWER00220,2025-10-21T02:27:10.196Z,10.3,29,41.1,33.3,fog
WX003026,TOWER00322,2026-01-18T07:46:53.423Z,12,47,16,21.5,storm
WX003027,TOWER00151,2026-01-22T00:58:04.459Z,36.1,27,28.9,12.8,rain
WX003028,TOWER00454,2025-10-11T02:40:07.742Z,15.2,85,46.9,8.1,rain
WX003029,TOWER00027,2025-10-20T06:58:10.428Z,39.6,94,36.8,24.8,rain
WX003030,TOWER00091,2026-01-02T16:06:03.486Z,5.4,89,53.1,31.6,clear
WX003031,TOWER00492,2026-01-24T20:10:35.634Z,19.6,80,3.1,5,clear
WX003032,TOWER00288,2026-01-18T14:38:33.914Z,24.4,99,28.4,26.5,rain
WX003033,TOWER00335,2025-12-23T12:36:26.861Z,10.3,55,42,38.5,cloudy
WX003034,TOWER00081,2026-02-08T13:46:49.424Z,32.4,50,59.4,9.7,fog
WX003035,TOWER00131,2025-10-26T18:30:27.959Z,14.9,63,45,14.7,snow
WX003036,TOWER00173,2025-12-07T05:19:19.066Z,17,62,57.4,38.2,storm
WX003037,TOWER00277,2025-11-19T11:41:33.253Z,22.7,96,47.8,22.1,storm
WX003038,TOWER00140,2025-12-21T23:14:16.997Z,25.8,45,18.6,8.6,rain
WX003039,TOWER00023,2025-12-26T02:48:10.294Z,-5.4,87,52.2,5.9,rain
WX003040,TOWER00258,2025-10-21T08:51:32.442Z,37.3,70,13.3,31.3,clear
WX003041,TOWER00402,2025-12-15T08:06:00.033Z,4.2,53,17.2,44.4,fog
WX003042,TOWER00316,2026-01-27T14:19:29.963Z,20,77,8.9,12.8,fog
WX003043,TOWER00428,2025-10-12T04:35:50.851Z,0.5,96,41.6,20.6,fog
WX003044,TOWER00445,2025-10-28T19:25:56.886Z,39.2,22,59,0.7,storm
WX003045,TOWER00111,2026-01-28T04:48:16.520Z,10.7,64,29,22.3,rain
WX003046,TOWER00175,2025-10-28T16:42:01.668Z,-9.9,36,32.9,37.1,snow
WX003047,TOWER00324,2025-12-17T09:14:06.483Z,15.1,35,41.6,36.6,rain
WX003048,TOWER00392,2025-11-29T20:40:43.947Z,0.6,86,53.5,41.6,snow
WX003049,TOWER00470,2025-11-01T23:55:45.836Z,-6,58,17.6,39.2,fog
WX003050,TOWER00172,2026-01-14T16:49:00.616Z,1.2,67,58.5,23.4,snow
WX003051,TOWER00094,2026-01-20T17:01:31.754Z,1.3,65,51.2,11,snow
WX003052,TOWER00051,2026-02-02T11:35:45.105Z,4.8,29,56.8,4.8,storm
WX003053,TOWER00489,2025-12-15T06:17:02.136Z,17.4,22,42.8,49.4,clear
WX003054,TOWER00474,2025-11-22T08:53:36.626Z,-5.3,26,32,28.6,fog
WX003055,TOWER00355,2025-12-02T08:46:56.486Z,39.4,34,18,22.8,clear
WX003056,TOWER00487,2026-01-20T17:14:49.831Z,5.3,67,14.9,14.1,fog
WX003057,TOWER00114,2026-01-22T19:54:19.953Z,13.9,54,45.8,20.2,storm
WX003058,TOWER00410,2025-12-22T12:13:16.688Z,12.5,77,31.8,14.9,clear
WX003059,TOWER00095,2026-01-22T01:14:27.099Z,0.7,44,19.8,15.1,rain
WX003060,TOWER00116,2025-10-25T23:04:54.631Z,6.4,67,15.7,38.1,fog
WX003061,TOWER00181,2026-02-06T18:57:44.783Z,35.5,71,26,2.6,rain
WX003062,TOWER00225,2025-12-27T13:53:59.249Z,3.4,84,43.9,3.2,rain
WX003063,TOWER00143,2026-02-11T21:35:30.196Z,-0.1,96,38.6,7.6,fog
WX003064,TOWER00062,2026-01-21T13:35:23.346Z,33.8,66,54.2,10.7,cloudy
WX003065,TOWER00038,2026-01-17T03:35:27.576Z,7.2,96,20.2,43.9,clear
WX003066,TOWER00319,2025-11-26T23:24:11.909Z,14.9,60,40.3,12.6,rain
WX003067,TOWER00353,2025-10-03T13:07:22.208Z,22.3,79,18.2,9,rain
WX003068,TOWER00197,2025-12-09T12:54:44.093Z,33,34,39.2,2.5,snow
WX003069,TOWER00294,2025-11-23T04:39:06.400Z,5,66,29.8,5.2,rain
WX003070,TOWER00087,2025-12-12T15:39:06.156Z,19.2,78,32.2,48.3,clear
WX003071,TOWER00027,2026-02-04T08:00:31.980Z,16.9,21,41.3,1.4,fog
WX003072,TOWER00080,2025-12-31T11:39:07.407Z,23.9,28,20,27.6,storm
WX003073,TOWER00132,2025-12-18T17:27:24.281Z,6,76,0,29.6,clear
WX003074,TOWER00410,2025-12-02T20:23:07.566Z,2.9,34,5.5,17,rain
WX003075,TOWER00112,2025-12-07T13:23:32.510Z,12.8,100,10.1,23.1,clear
WX003076,TOWER00185,2025-12-16T04:18:58.772Z,9.4,70,15.9,7.9,snow
WX003077,TOWER00206,2026-01-13T08:12:11.724Z,24.4,45,54.2,12.3,clear
WX003078,TOWER00339,2026-02-12T17:06:02.789Z,14.5,35,57.9,20.1,snow
WX003079,TOWER00029,2025-11-06T22:03:28.248Z,-3.7,54,22.5,9.7,fog
WX003080,TOWER00451,2025-11-21T08:47:02.335Z,-9.3,49,57.5,1.4,storm
WX003081,TOWER00125,2026-01-27T00:59:03.686Z,6.5,100,22.4,5.4,rain
WX003082,TOWER00146,2025-11-07T07:24:04.006Z,36.9,48,33.2,28.2,rain
WX003083,TOWER00443,2025-10-09T23:54:18.666Z,1.2,31,43.4,39.3,fog
WX003084,TOWER00142,2025-10-27T15:32:21.046Z,27.1,24,29.6,41.2,snow
WX003085,TOWER00073,2026-01-14T11:12:45.785Z,-7.5,77,29.2,7.1,storm
WX003086,TOWER00251,2025-10-12T18:35:36.312Z,19.8,32,21.5,6.2,storm
WX003087,TOWER00133,2026-02-13T13:06:40.703Z,15.5,95,6.7,26.1,rain
WX003088,TOWER00369,2025-12-25T19:32:47.258Z,9.5,75,58.2,38.4,cloudy
WX003089,TOWER00264,2025-11-16T15:24:34.466Z,11.6,57,10.9,11.4,snow
WX003090,TOWER00198,2026-01-24T03:15:14.398Z,9.8,20,36.7,36.7,rain
WX003091,TOWER00476,2025-11-27T06:09:46.245Z,13.4,58,16.4,15.8,rain
WX003092,TOWER00166,2025-10-28T19:48:01.271Z,-0.2,79,54.9,38.4,clear
WX003093,TOWER00107,2025-10-30T09:46:44.015Z,33.5,70,32.2,10.5,snow
WX003094,TOWER00022,2025-10-19T18:57:13.433Z,27.1,70,15.6,34.4,cloudy
WX003095,TOWER00418,2026-01-26T03:32:06.481Z,-6.7,78,35.9,32.3,clear
WX003096,TOWER00120,2026-01-06T10:54:26.775Z,38.1,98,4.1,16.8,snow
WX003097,TOWER00086,2025-11-05T05:02:46.139Z,16.2,91,51.5,3.1,fog
WX003098,TOWER00048,2025-10-25T22:21:03.636Z,-4.5,35,23.8,5.7,storm
WX003099,TOWER00178,2025-10-24T01:30:50.649Z,18.5,88,40.1,8.2,clear
WX003100,TOWER00340,2025-10-04T17:18:02.436Z,15.1,49,12.4,19.8,storm
WX003101,TOWER00144,2025-10-21T03:29:54.703Z,9.3,67,22.3,33.7,cloudy
WX003102,TOWER00062,2025-11-01T16:44:55.743Z,31.5,43,53,25.2,fog
WX003103,TOWER00113,2025-10-06T00:04:04.841Z,31.9,87,36.2,35.7,clear
WX003104,TOWER00473,2025-12-27T01:28:26.041Z,28.2,67,0.4,20.3,snow
WX003105,TOWER00340,2026-01-14T06:56:35.914Z,9.6,48,17.2,3.8,fog
WX003106,TOWER00421,2026-01-03T17:33:47.466Z,18.4,90,1.3,45.5,snow
WX003107,TOWER00193,2026-01-16T02:25:38.955Z,-1.2,74,33.6,40.2,clear
WX003108,TOWER00014,2026-01-19T21:48:58.030Z,14.4,34,35.8,1.5,fog
WX003109,TOWER00364,2026-02-09T06:00:02.201Z,27.5,75,32.3,7.9,fog
WX003110,TOWER00345,2025-12-13T14:16:05.962Z,17.7,53,53,29.3,clear
WX003111,TOWER00111,2026-01-08T23:07:13.928Z,29.8,40,57.2,28.1,clear
WX003112,TOWER00211,2025-12-07T17:12:04.747Z,37.3,62,54.1,4.5,snow
WX003113,TOWER00499,2026-01-25T15:20:02.136Z,31.8,97,8.2,45.3,fog
WX003114,TOWER00464,2026-01-07T19:14:41.495Z,-5.8,74,18,13.3,rain
WX003115,TOWER00306,2025-10-13T08:03:32.561Z,14.8,24,4.6,20.3,fog
WX003116,TOWER00388,2025-11-07T01:16:50.556Z,26.1,39,27.2,9.3,storm
WX003117,TOWER00052,2025-12-01T09:51:45.700Z,37.4,62,47.6,25.1,snow
WX003118,TOWER00232,2025-10-05T18:48:11.746Z,22.4,42,28,16.5,clear
WX003119,TOWER00128,2025-12-12T00:57:26.482Z,25.8,97,15.6,23.2,fog
WX003120,TOWER00001,2025-10-16T13:57:57.137Z,31.8,74,33.5,3.8,cloudy
WX003121,TOWER00379,2026-01-13T11:01:44.240Z,26.1,49,56.9,18.9,cloudy
WX003122,TOWER00463,2025-10-24T23:33:11.086Z,23.7,85,15.2,18.5,storm
WX003123,TOWER00206,2025-11-10T15:06:47.556Z,8.5,94,27,10.1,storm
WX003124,TOWER00034,2025-11-18T05:07:59.059Z,12.6,51,53.6,49.3,snow
WX003125,TOWER00020,2026-01-10T09:34:12.956Z,26.9,78,40.6,21.1,rain
WX003126,TOWER00449,2026-01-29T06:55:33.637Z,26.8,82,23,22.8,snow
WX003127,TOWER00152,2025-10-12T14:39:04.464Z,14.2,35,16,21.3,rain
WX003128,TOWER00262,2026-01-07T22:39:29.227Z,-9,66,29.9,10.3,rain
WX003129,TOWER00499,2026-01-10T06:30:33.155Z,20.4,84,25.9,44.6,fog
