service_id,vehicle_id,service_date,service_type,odometer,cost,technician_id,notes
SVC0001199,VEH000873,2024-06-20,tire_rotation,148049,553.02,TECH25,Exercitationem cursim cupiditas sodalitas subseco nemo.
SVC0001200,VEH000388,2025-02-15,brake_service,21963,1815.18,TECH3,Atrox capillus substantia triumphus sophismata at quam degenero vomer tremo.
SVC0001201,VEH000498,2024-09-08,oil_change,20215,61.13,TECH27,Tergo sono arbor cribro usque creator contra illum ex.
SVC0001202,VEH000756,2025-02-02,engine_diagnostic,102838,694.65,TECH39,Amet cedo conqueror derideo nemo vigor vester appono.
SVC0001203,VEH000976,2025-06-20,oil_change,100653,216.25,TECH34,Collum terreo cohaero absum attero aestus tollo iure.
SVC0001204,VEH000003,2024-06-28,brake_service,13848,1085.09,TECH44,Cerno deprecator quos coma curso arcesso porro tutamen.
SVC0001205,VEH000887,2026-01-15,engine_diagnostic,95371,1969.18,TECH16,Vehemens adopto testimonium.
SVC0001206,VEH000457,2025-08-27,transmission_service,102301,316.87,TECH38,Adiuvo aqua dolorum concedo canonicus aperiam capitulus.
SVC0001207,VEH000253,2024-11-21,tire_rotation,123270,1492.84,TECH35,Amita desino commodi alter arma caute magni.
SVC0001208,VEH000193,2024-02-16,transmission_service,86118,765.22,TECH21,Claudeo trucido audentia sulum tandem nobis delectus caveo officiis adipiscor.
SVC0001209,VEH000399,2025-02-25,engine_diagnostic,33449,300.75,TECH33,Accedo thalassinus pauci natus demo veritatis.
SVC0001210,VEH000905,2024-02-24,recall,88296,1609.3,TECH3,Strenuus demulceo ventosus acies ut vinitor.
SVC0001211,VEH000485,2024-06-29,recall,71766,784.84,TECH6,Beatae cado vestigium clamo beneficium certus assentator adimpleo.
SVC0001212,VEH000728,2025-07-15,engine_diagnostic,17110,1767.22,TECH24,Cursus tener defleo.
SVC0001213,VEH000789,2025-09-30,engine_diagnostic,117108,1965.39,TECH9,Aequus modi vociferor alveus.
SVC0001214,VEH000218,2025-07-18,engine_diagnostic,21664,256.18,TECH11,Quisquam adhuc utpote artificiose umbra.
SVC0001215,VEH000982,2024-02-24,brake_service,72061,1825.03,TECH22,Caveo consuasor administratio correptius atavus tricesimus utpote dolores.
SVC0001216,VEH000268,2025-01-24,oil_change,57856,1873.76,TECH7,Eum coruscus subvenio clarus advenio.
SVC0001217,VEH000782,2025-03-19,transmission_service,42025,663.9,TECH24,Defessus absque adicio altus conservo.
SVC0001218,VEH000131,2024-04-06,recall,31875,1113.39,TECH36,Curto vindico decimus voluptatum varietas praesentium thalassinus.
SVC0001219,VEH000981,2025-06-05,transmission_service,35093,428.54,TECH9,Dedecor balbus charisma arguo caste.
SVC0001220,VEH000288,2025-04-23,brake_service,29280,1516.44,TECH8,Bibo curiositas uter depereo.
SVC0001221,VEH000224,2024-12-25,brake_service,90223,1419.72,TECH37,Altus utroque eligendi via sulum supellex admoneo amaritudo fuga.
SVC0001222,VEH000419,2025-03-18,oil_change,137921,785.89,TECH2,Tyrannus cum tandem volup.
SVC0001223,VEH000722,2024-02-15,oil_change,36008,1274.46,TECH4,Theca sit cursim aspernatur nostrum via acies.
SVC0001224,VEH000360,2025-12-06,engine_diagnostic,79237,570.83,TECH7,Vesper decor unde uxor adversus arx.
SVC0001225,VEH000549,2025-02-18,engine_diagnostic,142986,1453.31,TECH26,Alius aduro turbo tenuis celebrer ante amoveo.
SVC0001226,VEH000055,2024-12-22,oil_change,98998,177.75,TECH26,Depono approbo constans voluptates vulgus cenaculum uxor ipsa villa.
SVC0001227,VEH000111,2024-07-26,transmission_service,26197,701.32,TECH28,Vis cedo ager condico acceptus.
SVC0001228,VEH000228,2024-06-18,transmission_service,109078,786.74,TECH2,Atqui velum ante est sto accusator usus.
SVC0001229,VEH000832,2025-01-30,oil_change,101510,1263.08,TECH5,Fugiat dolores strenuus occaecati tabernus ustulo praesentium cresco clibanus.
SVC0001230,VEH000596,2026-01-01,tire_rotation,138407,1712.06,TECH27,Apto anser vitiosus thymum amiculum denuncio bardus.
SVC0001231,VEH000640,2024-07-25,recall,123282,1250.27,TECH2,Distinctio dedico accommodo cotidie auctus.
SVC0001232,VEH000303,2025-04-24,engine_diagnostic,102881,303.56,TECH23,Timidus ante condico.
SVC0001233,VEH000888,2024-01-15,transmission_service,89706,634.15,TECH17,Accusator adicio venio congregatio.
SVC0001234,VEH000328,2025-02-18,oil_change,106758,52.39,TECH10,Cognomen denique currus volaticus amoveo annus pel charisma.
SVC0001235,VEH000691,2024-03-09,oil_change,51397,1437.5,TECH12,Aperte talio suppellex inventore.
SVC0001236,VEH000165,2024-10-05,oil_change,82980,1942.49,TECH44,Sono eos virga amoveo asper.
SVC0001237,VEH000868,2024-12-15,engine_diagnostic,9694,1848.37,TECH40,Cubitum quibusdam volo cauda caelestis.
SVC0001238,VEH000548,2025-05-28,recall,122678,468.46,TECH2,Tepidus attollo usus praesentium sed.
SVC0001239,VEH000162,2025-08-28,transmission_service,35673,984.4,TECH50,Cumque arcesso denuo.
SVC0001240,VEH000359,2026-01-29,engine_diagnostic,5586,698.19,TECH17,Canis vigilo vapulus tondeo.
SVC0001241,VEH000663,2025-11-26,oil_change,55261,1306.98,TECH8,Tertius clarus curso.
SVC0001242,VEH000994,2025-04-10,tire_rotation,54114,1729.17,TECH16,Tondeo clamo pax crastinus crinis.
SVC0001243,VEH000859,2025-11-09,brake_service,41818,613.74,TECH46,Solitudo dolore utrum campana coadunatio pauci speculum taceo speciosus.
SVC0001244,VEH000083,2024-09-19,engine_diagnostic,16509,186.28,TECH8,Conventus utilis summisse aqua totidem alveus degero decens studio.
SVC0001245,VEH000205,2025-08-14,tire_rotation,110093,891.54,TECH15,Valde conitor occaecati autem ulciscor cuius.
SVC0001246,VEH000455,2024-05-01,tire_rotation,127435,563,TECH36,Terra solitudo carpo dens tergum.
SVC0001247,VEH000733,2024-01-08,tire_rotation,37676,1391.44,TECH12,Commodo stips barba.
SVC0001248,VEH000075,2025-06-20,tire_rotation,134326,793.83,TECH9,Tonsor adfero velum perferendis uxor comminor tener tenuis quo strenuus.
SVC0001249,VEH000572,2025-08-30,tire_rotation,114457,890.22,TECH42,Volup tot cibus natus vel cedo cruciamentum.
SVC0001250,VEH000577,2025-03-25,tire_rotation,86679,1582.98,TECH48,Cometes villa uxor creta subseco denuo vitium.
SVC0001251,VEH000792,2025-09-05,tire_rotation,128463,1530.1,TECH18,Alveus cernuus amo deprimo tamen agnosco depromo administratio harum damnatio.
SVC0001252,VEH000653,2026-01-26,brake_service,13833,568.05,TECH48,Teneo uter ubi argumentum calcar celebrer utilis rerum cribro creptio.
SVC0001253,VEH000320,2025-02-13,engine_diagnostic,18163,1066.73,TECH10,Custodia surgo voluptas deripio esse ventus vicissitudo culpa.
SVC0001254,VEH000226,2025-03-06,recall,51502,1489,TECH2,Cruciamentum terminatio callide sumo vel vis magni reiciendis caries.
SVC0001255,VEH000571,2024-09-11,transmission_service,88433,497.8,TECH32,Amplexus alveus ceno molestias aqua porro spero sum capto sordeo.
SVC0001256,VEH000958,2024-09-24,recall,118287,1737.42,TECH46,Occaecati corpus acsi.
SVC0001257,VEH000754,2024-09-04,engine_diagnostic,110814,1140.41,TECH6,Chirographum ante suadeo.
SVC0001258,VEH000915,2025-08-04,recall,108629,106.6,TECH26,Conduco adduco alveus placeat vulgaris vulgus demitto cumque vehemens cura.
SVC0001259,VEH000482,2024-01-15,tire_rotation,111960,1421.36,TECH23,Centum cupio atqui villa capitulus.
SVC0001260,VEH000675,2024-12-25,brake_service,33672,1677.18,TECH8,Caelestis coepi theatrum labore assumenda vero tripudio utilis quam stultus.
SVC0001261,VEH000341,2024-03-08,engine_diagnostic,22588,1974,TECH45,Est excepturi concedo vito.
SVC0001262,VEH000643,2024-03-05,tire_rotation,73472,927.31,TECH46,Exercitationem ceno cras cometes adipiscor taceo maxime nulla.
SVC0001263,VEH000844,2026-01-11,recall,56174,1847.99,TECH9,Aestivus non conspergo succedo modi vaco accendo.
SVC0001264,VEH000041,2024-08-31,recall,132265,52.24,TECH37,Viscus acervus fugiat thema despecto ea arca umbra speciosus.
SVC0001265,VEH000661,2026-01-26,recall,32404,1590.62,TECH10,Audeo ubi solitudo spiculum.
SVC0001266,VEH000680,2024-12-01,tire_rotation,137758,1977.72,TECH38,Totam circumvenio optio crapula velit.
SVC0001267,VEH000508,2024-09-23,transmission_service,78316,157.54,TECH3,Sol vesica coma cogito depono.
SVC0001268,VEH000650,2024-09-30,transmission_service,23190,1420.48,TECH22,Dolor deinde crux desino suffragium valeo conforto villa bis.
SVC0001269,VEH000635,2025-06-18,oil_change,83832,1996.94,TECH29,Tui appono aurum taceo.
SVC0001270,VEH000975,2024-07-09,oil_change,7062,1468.33,TECH40,Labore crudelis theologus copiose cavus curto ratione demo sponte.
SVC0001271,VEH000391,2026-01-11,oil_change,79281,634.95,TECH30,Solium degero suggero ea ducimus vos.
SVC0001272,VEH000915,2025-01-25,tire_rotation,45268,491.93,TECH7,Desidero qui administratio cilicium coniuratio ager succedo.
SVC0001273,VEH000804,2026-01-06,tire_rotation,126666,1808.34,TECH23,Cura strenuus curatio omnis.
SVC0001274,VEH000202,2024-01-19,engine_diagnostic,92402,593.09,TECH24,Cetera tripudio vitium sulum.
SVC0001275,VEH000316,2025-04-06,recall,105330,1034,TECH17,Magnam verus amoveo temeritas theologus peccatus strenuus abscido curiositas audio.
SVC0001276,VEH000879,2025-05-19,engine_diagnostic,13251,735.12,TECH46,Tenuis delego ter beatae deorsum supellex conservo solio.
SVC0001277,VEH000188,2025-11-28,oil_change,144135,497.95,TECH19,Ars totidem victus vestrum doloremque.
SVC0001278,VEH000872,2024-01-11,engine_diagnostic,20381,1529.48,TECH8,Triumphus aestivus ademptio aegrus.
SVC0001279,VEH000042,2025-04-15,engine_diagnostic,94095,959.7,TECH39,Tantum calco civis spes sono.
SVC0001280,VEH000851,2025-07-07,engine_diagnostic,40975,1257.37,TECH50,Annus cunae decor terror.
SVC0001281,VEH000326,2025-12-15,tire_rotation,107268,767.98,TECH42,Voluptatum video vulariter rem aegrotatio adaugeo terminatio ventosus depono.
SVC0001282,VEH000140,2025-03-13,engine_diagnostic,110833,1536.97,TECH8,Valde enim tardus conqueror dapifer centum suppellex.
SVC0001283,VEH000590,2025-12-01,transmission_service,79011,1326.17,TECH9,Utor coepi tamen summopere optio fugit theologus clam terror.
SVC0001284,VEH000204,2024-08-26,transmission_service,75140,1909.83,TECH19,Tego comparo delibero non vorago tertius torqueo attero temperantia.
SVC0001285,VEH000231,2025-07-19,brake_service,9971,1696.09,TECH29,Autus voluptatem ducimus unde.
SVC0001286,VEH000818,2024-09-15,brake_service,58647,1582.03,TECH32,Comes avaritia vapulus sustineo torrens defero taedium tonsor admoneo.
SVC0001287,VEH000057,2025-02-14,tire_rotation,78531,1611.86,TECH14,Credo alveus utilis.
SVC0001288,VEH000738,2024-05-23,engine_diagnostic,42942,810.02,TECH5,Valeo amiculum cupiditate absconditus assentator supellex curso mollitia aggredior tandem.
SVC0001289,VEH000371,2025-03-27,tire_rotation,78861,428.44,TECH31,Tepesco vulpes causa conitor vito.
SVC0001290,VEH000563,2024-05-24,engine_diagnostic,40767,610.24,TECH40,Teres antepono asperiores atqui speculum temeritas tergeo auditor.
SVC0001291,VEH000753,2025-01-14,brake_service,15787,1153.8,TECH15,Atrox necessitatibus agnitio centum constans corona decipio cubicularis tredecim.
SVC0001292,VEH000016,2025-02-09,engine_diagnostic,100173,568.09,TECH13,Tergo contigo conduco teneo caritas aperio.
SVC0001293,VEH000289,2025-07-14,engine_diagnostic,72909,636.37,TECH17,Verto vespillo conqueror sublime congregatio.
SVC0001294,VEH000964,2024-06-27,transmission_service,133217,514.45,TECH38,Cenaculum thermae carus esse annus.
SVC0001295,VEH000380,2024-01-10,engine_diagnostic,68921,1520.07,TECH42,Cervus aliqua desipio ascit theca pecco aliquam crapula vix solitudo.
SVC0001296,VEH000092,2024-12-28,tire_rotation,147255,167.19,TECH16,Caelestis virga charisma deorsum.
SVC0001297,VEH000105,2024-06-02,engine_diagnostic,36577,1443.27,TECH11,Eaque tergiversatio studio perspiciatis dignissimos blandior caries arca cohors careo.
SVC0001298,VEH000766,2025-05-25,oil_change,102717,138.84,TECH28,Quidem audacia suadeo.
SVC0001299,VEH000378,2024-01-25,brake_service,5634,1453.31,TECH17,Bos curatio vobis canonicus absconditus bos comparo error.
SVC0001300,VEH000124,2024-08-11,tire_rotation,35579,1192.1,TECH35,Ex acquiro volutabrum turbo carmen.
SVC0001301,VEH000295,2024-07-06,recall,42314,1991.7,TECH24,Speciosus caute vitae spiculum.
SVC0001302,VEH000385,2025-02-27,transmission_service,37399,1749.43,TECH49,Atqui carcer suscipit venustas corroboro.
SVC0001303,VEH000227,2024-11-07,tire_rotation,139359,475.07,TECH12,Damnatio vulgo defluo aer cupio vociferor ustulo.
SVC0001304,VEH000345,2025-08-12,brake_service,79040,1838.57,TECH12,Clarus theatrum curvo trepide.
SVC0001305,VEH000395,2025-01-05,engine_diagnostic,131855,894.3,TECH39,Absens thymbra sopor.
SVC0001306,VEH000744,2024-09-15,recall,56848,1482.52,TECH10,Ater vindico tondeo civis.
SVC0001307,VEH000648,2025-03-13,engine_diagnostic,10926,191.43,TECH36,Ocer cum decor alius universe tunc deputo solium a templum.
SVC0001308,VEH000526,2025-01-29,engine_diagnostic,145768,577.69,TECH21,Spectaculum supplanto temperantia voveo tyrannus curso angelus.
SVC0001309,VEH000982,2025-06-11,transmission_service,81697,1420.95,TECH21,Vitium ratione cedo tolero spero contego conduco viscus vere.
SVC0001310,VEH000044,2025-03-21,brake_service,34034,813.05,TECH20,Vulnero adflicto trado clarus trans ago.
SVC0001311,VEH000723,2024-03-26,tire_rotation,62920,425.89,TECH31,Strues sunt culpo tunc terebro vulgo solus suffragium totam sol.
SVC0001312,VEH000870,2025-12-30,transmission_service,88267,1182.68,TECH50,Tamen charisma quas valde.
SVC0001313,VEH000544,2024-09-27,oil_change,141107,1457.98,TECH42,Claustrum coruscus demitto.
SVC0001314,VEH000203,2024-03-09,engine_diagnostic,116164,1279.68,TECH41,Theatrum desidero corrupti depulso theatrum sub solitudo cresco numquam.
SVC0001315,VEH000865,2025-12-10,oil_change,74831,667.34,TECH48,Testimonium denego vere territo delego.
SVC0001316,VEH000276,2024-04-26,tire_rotation,81764,1329.47,TECH5,Caput corroboro solitudo tabula.
SVC0001317,VEH000977,2024-03-20,oil_change,126262,976.38,TECH44,Quis solum abundans.
SVC0001318,VEH000842,2025-12-18,tire_rotation,136370,1066.68,TECH15,Trepide callide vesper.
SVC0001319,VEH000091,2024-01-26,transmission_service,91780,1307.81,TECH4,Sortitus civitas adeptio aeternus velit.
SVC0001320,VEH000447,2025-08-13,oil_change,133773,1189.85,TECH46,Sponte adfectus suffragium caries adfero.
SVC0001321,VEH000992,2025-06-07,brake_service,132959,1804.58,TECH44,Videlicet debitis cultellus velit conicio thesaurus.
SVC0001322,VEH000332,2024-08-28,engine_diagnostic,36776,968.06,TECH27,Unus cedo dapifer abutor dolores venio supplanto tactus suffragium voco.
SVC0001323,VEH000238,2024-02-24,oil_change,83020,224.8,TECH11,Tutamen ascisco ex video.
SVC0001324,VEH000517,2025-09-13,engine_diagnostic,42556,308.26,TECH3,Tenax condico cerno.
SVC0001325,VEH000893,2024-12-23,transmission_service,144873,331.92,TECH2,Capio reprehenderit tristis ducimus surculus communis dedecor umbra corona.
SVC0001326,VEH000565,2024-08-23,tire_rotation,140942,417.66,TECH1,Decumbo defungo curto apud suppellex doloribus bestia.
SVC0001327,VEH000990,2024-03-10,brake_service,20629,725.99,TECH16,Depono undique defungo desino coniuratio bellicus thesaurus cornu.
SVC0001328,VEH000363,2025-07-24,tire_rotation,50545,517.28,TECH6,Decipio spero ustilo denuo sponte subnecto tolero sumptus coaegresco.
SVC0001329,VEH000590,2025-04-04,transmission_service,66938,659.21,TECH24,Conturbo illum excepturi nostrum toties culpa vulgivagus summa caterva aliqua.
SVC0001330,VEH000816,2025-06-30,transmission_service,31934,1595.67,TECH42,Quas ustulo viscus contigo cibus.
SVC0001331,VEH000491,2024-09-30,recall,61671,869.57,TECH30,Xiphias conturbo asperiores beneficium aliqua cunae compono vulnus doloribus artificiose.
SVC0001332,VEH000780,2026-01-22,tire_rotation,49612,1849.26,TECH33,Unde appositus curia apto defleo crapula temeritas cavus solvo terreo.
SVC0001333,VEH000480,2025-01-16,oil_change,85152,431.93,TECH40,Aggero cetera tempora.
SVC0001334,VEH000548,2025-05-10,recall,118381,1271.56,TECH27,Sequi decerno claustrum voluptatum colo arma.
SVC0001335,VEH000892,2025-04-15,brake_service,93379,721.01,TECH25,Deprecator cibo ait et corrumpo arbustum crustulum unde distinctio summisse.
SVC0001336,VEH000910,2024-09-03,transmission_service,95596,1894.09,TECH5,Ultra triduana tricesimus conservo aveho adficio quibusdam inflammatio summopere ustilo.
SVC0001337,VEH000616,2025-07-14,brake_service,143607,1933.94,TECH26,Videlicet dolore considero alii aranea temporibus.
SVC0001338,VEH000665,2025-08-07,engine_diagnostic,80833,445.74,TECH30,Acervus voluptatum autus cur.
SVC0001339,VEH000593,2024-02-16,engine_diagnostic,112765,1072.01,TECH34,Maxime vinum admoveo conservo praesentium appono minus aegrotatio quos.
SVC0001340,VEH000205,2024-07-02,brake_service,44957,1473,TECH37,Sumo incidunt verumtamen est volup cupio tener.
SVC0001341,VEH000809,2024-03-21,recall,46254,865.72,TECH11,Videlicet cotidie cilicium condico.
SVC0001342,VEH000177,2025-09-09,tire_rotation,118885,732.07,TECH47,Abundans vacuus conforto aperio.
SVC0001343,VEH000018,2025-08-03,tire_rotation,26792,587.78,TECH29,Tracto colo apostolus vita quasi adfectus.
SVC0001344,VEH000592,2024-02-17,tire_rotation,120488,1013.56,TECH33,Pecco alias demergo arguo.
SVC0001345,VEH000734,2024-03-29,transmission_service,57716,775.19,TECH40,Articulus atrox adfero.
SVC0001346,VEH000429,2025-05-17,transmission_service,23466,192.81,TECH15,Avaritia tripudio uberrime coma vomer aranea studio sint veritatis amplitudo.
SVC0001347,VEH000512,2024-11-13,tire_rotation,140577,918.51,TECH44,Sollicito sit repellat.
SVC0001348,VEH000036,2025-05-19,recall,116468,1310.52,TECH24,Admitto censura vix admiratio tribuo.
SVC0001349,VEH000171,2025-07-20,brake_service,74966,1512.38,TECH32,Angelus officia aureus virga viridis quis vado vere vitae placeat.
SVC0001350,VEH000223,2025-03-02,tire_rotation,147347,700.32,TECH50,Ducimus laudantium non creptio.
SVC0001351,VEH000191,2025-03-15,brake_service,83180,968.99,TECH36,Templum adeptio utpote spero nemo verto utor depono tolero.
SVC0001352,VEH000138,2024-04-01,engine_diagnostic,10868,1488.3,TECH14,Carpo deorsum molestias amoveo pax.
SVC0001353,VEH000741,2025-04-28,engine_diagnostic,86077,1313.81,TECH7,Animus animadverto cauda amor texo.
SVC0001354,VEH000180,2024-04-27,engine_diagnostic,33006,1907.97,TECH44,Vilis comedo amicitia aequus.
SVC0001355,VEH000847,2025-05-24,engine_diagnostic,11256,91.35,TECH5,Clamo talis audacia adeo verbum utique.
SVC0001356,VEH000046,2026-01-25,tire_rotation,76735,1913.78,TECH18,Accendo eos dolor demum atrox.
SVC0001357,VEH000279,2024-08-11,recall,121251,384.81,TECH8,Ventus sponte comis dolore ocer ducimus spoliatio abundans.
SVC0001358,VEH000633,2024-10-24,recall,130205,955.68,TECH4,Conculco triduana abbas.
SVC0001359,VEH000669,2025-11-22,transmission_service,61562,271.49,TECH34,Quas suadeo solutio copia timidus.
SVC0001360,VEH000356,2024-07-29,brake_service,59208,1874.07,TECH34,Optio defessus vinitor.
