log_id,field_id,start_time,duration_minutes,water_used_liters,method,trigger_type
IRR002536,FIELD0008,2025-06-26T04:27:56.675Z,218,23082,sprinkler,scheduled
IRR002537,FIELD0140,2025-12-03T16:50:12.341Z,238,49633,center_pivot,scheduled
IRR002538,FIELD0081,2025-12-17T10:05:51.519Z,301,3131,center_pivot,scheduled
IRR002539,FIELD0010,2025-04-16T02:21:00.894Z,417,35293,sprinkler,scheduled
IRR002540,FIELD0149,2025-04-09T19:58:05.709Z,217,24566,sprinkler,scheduled
IRR002541,FIELD0172,2025-08-04T21:07:47.477Z,93,49510,flood,manual
IRR002542,FIELD0032,2025-08-08T21:31:18.058Z,158,45357,flood,scheduled
IRR002543,FIELD0144,2025-04-05T22:14:15.404Z,248,29303,center_pivot,scheduled
IRR002544,FIELD0015,2025-08-05T18:50:15.106Z,423,18157,flood,manual
IRR002545,FIELD0124,2025-06-08T01:52:13.903Z,76,48720,flood,manual
IRR002546,FIELD0154,2025-10-10T13:01:27.403Z,189,16402,flood,scheduled
IRR002547,FIELD0136,2025-04-09T20:57:24.662Z,308,44840,drip,scheduled
IRR002548,FIELD0074,2025-12-18T11:07:18.237Z,425,30961,center_pivot,scheduled
IRR002549,FIELD0078,2025-12-10T09:27:26.338Z,337,32509,flood,scheduled
IRR002550,FIELD0152,2025-10-19T13:00:42.393Z,190,37910,center_pivot,scheduled
IRR002551,FIELD0073,2025-07-22T14:44:21.966Z,465,23893,flood,scheduled
IRR002552,FIELD0060,2025-04-23T00:23:24.437Z,311,27817,flood,manual
IRR002553,FIELD0059,2025-09-29T05:36:02.517Z,390,5100,flood,scheduled
IRR002554,FIELD0043,2025-06-06T11:13:18.830Z,358,3543,drip,scheduled
IRR002555,FIELD0068,2025-04-04T16:04:50.654Z,307,41406,sprinkler,scheduled
IRR002556,FIELD0046,2025-11-05T17:17:11.171Z,270,27448,drip,manual
IRR002557,FIELD0120,2025-06-26T21:14:00.165Z,329,48264,flood,scheduled
IRR002558,FIELD0135,2025-11-02T00:59:23.785Z,450,8357,flood,scheduled
IRR002559,FIELD0019,2025-08-29T23:00:31.094Z,158,26801,flood,scheduled
IRR002560,FIELD0196,2025-08-09T07:56:47.530Z,250,47041,center_pivot,scheduled
IRR002561,FIELD0130,2025-11-11T01:40:41.512Z,392,46020,center_pivot,scheduled
IRR002562,FIELD0134,2025-12-27T17:19:54.699Z,346,22477,sprinkler,manual
IRR002563,FIELD0077,2025-11-09T06:56:30.676Z,360,40043,sprinkler,scheduled
IRR002564,FIELD0080,2025-12-15T15:04:33.913Z,298,10386,sprinkler,manual
IRR002565,FIELD0043,2026-01-29T06:57:49.767Z,287,18966,center_pivot,scheduled
IRR002566,FIELD0007,2025-10-24T07:07:45.816Z,122,48988,drip,manual
IRR002567,FIELD0009,2025-09-07T18:12:20.778Z,193,28635,flood,manual
IRR002568,FIELD0176,2025-08-08T03:44:30.800Z,420,9998,sprinkler,manual
IRR002569,FIELD0030,2025-07-27T05:02:51.840Z,328,2271,center_pivot,scheduled
IRR002570,FIELD0001,2025-07-01T17:44:54.461Z,39,37038,drip,manual
IRR002571,FIELD0181,2025-06-16T01:57:15.946Z,431,6905,drip,manual
IRR002572,FIELD0158,2025-08-15T13:14:01.209Z,293,21549,drip,manual
IRR002573,FIELD0154,2026-02-09T14:03:05.664Z,275,41909,flood,manual
IRR002574,FIELD0164,2026-01-23T13:13:57.832Z,335,42545,flood,manual
IRR002575,FIELD0047,2025-11-25T05:31:28.996Z,66,36375,sprinkler,scheduled
IRR002576,FIELD0164,2025-10-05T22:59:49.595Z,302,22296,sprinkler,scheduled
IRR002577,FIELD0105,2025-09-07T19:02:47.015Z,164,12162,sprinkler,scheduled
IRR002578,FIELD0187,2025-09-19T05:16:34.198Z,460,45213,flood,scheduled
IRR002579,FIELD0122,2025-11-04T09:12:18.790Z,271,36555,center_pivot,scheduled
IRR002580,FIELD0073,2025-10-02T10:11:27.018Z,156,47060,flood,manual
IRR002581,FIELD0028,2025-04-19T14:26:19.579Z,274,37882,flood,manual
IRR002582,FIELD0149,2025-06-22T16:21:11.576Z,333,20397,center_pivot,scheduled
IRR002583,FIELD0080,2025-06-17T22:27:37.115Z,248,49104,drip,manual
IRR002584,FIELD0049,2025-04-04T17:20:41.765Z,31,38178,flood,manual
IRR002585,FIELD0149,2025-12-29T17:16:37.231Z,31,27702,flood,manual
IRR002586,FIELD0011,2025-11-17T10:34:25.574Z,385,14940,flood,manual
IRR002587,FIELD0125,2026-01-11T14:09:13.019Z,78,1335,center_pivot,scheduled
IRR002588,FIELD0169,2025-05-27T01:32:50.204Z,122,31556,sprinkler,manual
IRR002589,FIELD0100,2026-01-12T00:30:08.702Z,427,39988,drip,manual
IRR002590,FIELD0116,2025-05-23T05:21:37.755Z,50,48865,sprinkler,scheduled
IRR002591,FIELD0139,2025-05-25T00:39:47.216Z,414,18476,sprinkler,scheduled
IRR002592,FIELD0178,2025-10-01T13:35:02.441Z,143,23726,drip,scheduled
IRR002593,FIELD0110,2025-12-07T03:00:41.677Z,313,13575,sprinkler,scheduled
IRR002594,FIELD0004,2025-08-27T18:41:25.696Z,479,34789,flood,scheduled
IRR002595,FIELD0197,2025-04-21T11:42:43.392Z,128,32105,sprinkler,manual
IRR002596,FIELD0098,2025-06-14T23:43:29.126Z,293,28763,flood,scheduled
IRR002597,FIELD0145,2025-11-05T12:27:58.010Z,189,17109,flood,manual
IRR002598,FIELD0049,2025-05-11T09:57:21.936Z,142,6330,drip,manual
IRR002599,FIELD0147,2025-10-19T15:36:24.478Z,116,13635,center_pivot,manual
IRR002600,FIELD0177,2025-10-06T03:07:12.065Z,460,37780,drip,scheduled
IRR002601,FIELD0077,2025-06-29T01:22:29.915Z,43,21440,drip,manual
IRR002602,FIELD0196,2025-07-13T08:33:01.423Z,438,24154,center_pivot,scheduled
IRR002603,FIELD0022,2025-04-06T07:42:31.694Z,189,19359,flood,scheduled
IRR002604,FIELD0139,2025-09-22T12:15:06.586Z,462,25116,sprinkler,manual
IRR002605,FIELD0005,2026-01-27T11:17:22.039Z,204,13901,center_pivot,scheduled
IRR002606,FIELD0131,2026-01-15T15:27:34.584Z,362,17725,flood,manual
IRR002607,FIELD0134,2025-04-10T06:41:41.158Z,418,38749,drip,manual
IRR002608,FIELD0115,2025-08-09T12:00:17.580Z,310,27649,sprinkler,scheduled
IRR002609,FIELD0082,2026-01-08T15:44:05.786Z,277,3278,sprinkler,manual
IRR002610,FIELD0045,2026-01-28T00:05:08.772Z,406,26680,sprinkler,manual
IRR002611,FIELD0111,2025-05-05T11:48:41.808Z,59,5183,flood,manual
IRR002612,FIELD0044,2026-02-05T01:51:27.609Z,439,19177,center_pivot,manual
IRR002613,FIELD0148,2025-09-12T12:53:05.735Z,254,46372,flood,scheduled
IRR002614,FIELD0006,2025-09-12T04:19:24.460Z,345,18489,flood,manual
IRR002615,FIELD0046,2025-09-09T06:30:14.417Z,470,2957,sprinkler,manual
IRR002616,FIELD0018,2026-01-12T12:14:37.710Z,319,40037,center_pivot,manual
IRR002617,FIELD0119,2026-01-05T19:55:58.742Z,95,40960,center_pivot,scheduled
IRR002618,FIELD0199,2026-02-08T03:38:03.239Z,252,28212,center_pivot,manual
IRR002619,FIELD0095,2025-12-07T11:18:57.062Z,236,28670,center_pivot,scheduled
IRR002620,FIELD0075,2026-01-17T08:07:52.387Z,226,37483,center_pivot,scheduled
IRR002621,FIELD0104,2026-01-31T07:15:06.261Z,437,17905,flood,scheduled
IRR002622,FIELD0109,2025-07-24T03:40:31.962Z,280,43295,center_pivot,manual
IRR002623,FIELD0070,2025-11-26T22:20:21.454Z,421,37139,drip,manual
IRR002624,FIELD0062,2026-02-02T07:08:55.258Z,86,2446,center_pivot,scheduled
IRR002625,FIELD0176,2026-02-04T23:15:32.766Z,118,14850,sprinkler,manual
IRR002626,FIELD0145,2025-12-28T22:38:09.302Z,212,12586,drip,scheduled
IRR002627,FIELD0142,2025-08-02T21:08:05.661Z,467,37715,flood,scheduled
IRR002628,FIELD0096,2025-10-14T21:46:44.668Z,462,25063,drip,manual
IRR002629,FIELD0104,2025-12-29T12:27:28.420Z,35,32193,drip,scheduled
IRR002630,FIELD0082,2025-05-06T08:49:43.530Z,187,9841,drip,scheduled
IRR002631,FIELD0108,2025-12-09T13:47:30.231Z,81,38922,flood,manual
IRR002632,FIELD0133,2025-12-16T12:07:09.459Z,457,8020,center_pivot,manual
IRR002633,FIELD0058,2026-01-22T04:41:19.982Z,354,36789,center_pivot,scheduled
IRR002634,FIELD0062,2025-04-04T13:35:57.050Z,367,1340,sprinkler,scheduled
IRR002635,FIELD0055,2025-12-18T18:55:35.604Z,321,27126,center_pivot,scheduled
IRR002636,FIELD0160,2025-12-04T09:36:41.289Z,194,9360,flood,manual
IRR002637,FIELD0070,2025-07-10T10:20:01.692Z,341,11358,drip,scheduled
IRR002638,FIELD0015,2026-02-13T23:18:54.063Z,197,16319,flood,scheduled
IRR002639,FIELD0122,2026-01-05T14:01:45.823Z,217,41150,drip,scheduled
IRR002640,FIELD0076,2025-09-01T20:03:10.583Z,117,9106,flood,scheduled
IRR002641,FIELD0126,2025-11-21T20:21:16.136Z,273,24950,sprinkler,scheduled
IRR002642,FIELD0102,2025-09-06T15:34:44.796Z,199,14249,sprinkler,manual
IRR002643,FIELD0170,2025-09-09T00:24:19.664Z,189,24679,drip,manual
IRR002644,FIELD0190,2025-09-22T09:44:31.193Z,232,16873,sprinkler,manual
IRR002645,FIELD0179,2025-05-27T01:40:14.205Z,247,32741,flood,scheduled
IRR002646,FIELD0066,2025-06-13T07:32:46.169Z,213,20524,center_pivot,manual
IRR002647,FIELD0094,2026-01-03T11:29:03.733Z,159,26869,drip,manual
IRR002648,FIELD0068,2025-11-10T11:30:03.518Z,364,48913,sprinkler,scheduled
IRR002649,FIELD0092,2025-09-17T00:43:44.545Z,69,16272,drip,manual
IRR002650,FIELD0025,2025-09-02T21:13:44.320Z,357,22907,center_pivot,manual
IRR002651,FIELD0076,2025-11-13T04:33:06.817Z,461,16878,center_pivot,manual
IRR002652,FIELD0177,2025-09-21T04:07:08.483Z,283,12843,drip,scheduled
IRR002653,FIELD0189,2025-10-29T18:21:36.573Z,72,46078,flood,manual
IRR002654,FIELD0150,2026-01-22T17:36:31.355Z,432,47006,center_pivot,scheduled
IRR002655,FIELD0037,2025-11-13T17:42:47.536Z,41,22175,sprinkler,manual
IRR002656,FIELD0063,2025-07-16T06:05:00.094Z,126,14287,drip,manual
IRR002657,FIELD0071,2025-09-04T16:58:00.295Z,358,36799,center_pivot,scheduled
IRR002658,FIELD0023,2025-09-30T20:12:23.533Z,77,37173,sprinkler,scheduled
IRR002659,FIELD0043,2025-12-16T01:25:03.782Z,336,5108,flood,manual
IRR002660,FIELD0013,2025-12-04T05:29:38.015Z,409,14706,center_pivot,manual
IRR002661,FIELD0087,2025-07-03T04:24:29.921Z,214,23701,drip,scheduled
IRR002662,FIELD0044,2026-02-07T15:43:42.409Z,91,14003,sprinkler,scheduled
IRR002663,FIELD0043,2025-06-11T02:53:12.406Z,321,24646,sprinkler,scheduled
IRR002664,FIELD0095,2025-10-25T05:51:35.737Z,339,20607,flood,manual
IRR002665,FIELD0175,2025-06-01T01:34:19.978Z,59,3094,drip,scheduled
IRR002666,FIELD0174,2025-09-07T17:36:17.877Z,163,4221,flood,scheduled
IRR002667,FIELD0150,2025-08-02T18:14:30.684Z,318,45752,sprinkler,scheduled
IRR002668,FIELD0134,2025-06-17T13:43:06.849Z,343,46133,sprinkler,scheduled
IRR002669,FIELD0089,2025-06-27T08:06:39.343Z,38,18434,flood,manual
IRR002670,FIELD0045,2025-10-09T14:55:21.447Z,76,25036,flood,manual
IRR002671,FIELD0143,2025-05-25T22:25:57.310Z,446,18625,center_pivot,manual
IRR002672,FIELD0052,2025-05-14T23:51:58.695Z,30,21189,drip,scheduled
IRR002673,FIELD0117,2025-04-30T13:54:06.644Z,134,42203,flood,manual
IRR002674,FIELD0167,2025-04-09T13:04:48.489Z,98,27251,sprinkler,manual
IRR002675,FIELD0138,2025-08-21T20:46:35.759Z,116,21830,sprinkler,manual
IRR002676,FIELD0090,2025-12-07T20:04:11.812Z,97,20125,drip,manual
IRR002677,FIELD0171,2025-11-22T11:08:11.395Z,421,19414,center_pivot,scheduled
IRR002678,FIELD0032,2026-01-05T06:31:59.763Z,328,27526,center_pivot,scheduled
IRR002679,FIELD0140,2025-09-09T14:44:32.154Z,273,22646,drip,manual
IRR002680,FIELD0162,2025-12-06T10:27:25.752Z,321,29386,center_pivot,scheduled
IRR002681,FIELD0150,2025-04-25T00:23:26.477Z,94,1813,drip,scheduled
IRR002682,FIELD0162,2025-07-19T23:23:49.692Z,410,22239,drip,scheduled
IRR002683,FIELD0023,2025-05-25T09:05:54.094Z,385,21119,drip,scheduled
IRR002684,FIELD0025,2026-02-07T00:56:30.566Z,279,46357,center_pivot,manual
IRR002685,FIELD0013,2025-04-26T08:06:04.663Z,309,20212,center_pivot,manual
IRR002686,FIELD0017,2025-04-08T13:28:49.209Z,349,13570,drip,scheduled
IRR002687,FIELD0024,2025-04-25T11:04:12.050Z,179,23983,center_pivot,manual
IRR002688,FIELD0105,2025-10-06T23:42:54.680Z,123,28138,sprinkler,manual
IRR002689,FIELD0179,2025-10-28T10:50:47.088Z,215,11913,flood,scheduled
IRR002690,FIELD0011,2025-06-01T21:44:26.573Z,437,49478,center_pivot,manual
IRR002691,FIELD0094,2025-12-27T03:09:55.646Z,377,49906,flood,scheduled
IRR002692,FIELD0074,2025-04-20T11:53:06.047Z,186,38253,sprinkler,scheduled
IRR002693,FIELD0141,2025-05-14T03:43:59.873Z,127,46050,drip,manual
IRR002694,FIELD0108,2025-11-16T11:49:13.356Z,375,38812,drip,manual
IRR002695,FIELD0168,2025-11-21T06:00:03.235Z,116,24143,drip,manual
IRR002696,FIELD0114,2025-05-09T04:03:53.367Z,243,37074,center_pivot,manual
IRR002697,FIELD0113,2025-05-01T00:45:28.153Z,63,4956,drip,scheduled
IRR002698,FIELD0178,2025-12-27T12:41:50.389Z,281,16082,center_pivot,scheduled
IRR002699,FIELD0177,2025-11-12T12:52:15.234Z,31,42568,center_pivot,scheduled
IRR002700,FIELD0035,2025-07-20T07:40:30.189Z,426,13963,sprinkler,scheduled
IRR002701,FIELD0086,2025-12-09T15:18:58.235Z,135,16900,center_pivot,manual
IRR002702,FIELD0051,2025-06-19T16:10:02.531Z,292,38256,flood,manual
IRR002703,FIELD0055,2025-12-11T12:25:57.124Z,374,47046,center_pivot,scheduled
IRR002704,FIELD0075,2025-09-29T02:44:37.786Z,444,1382,drip,manual
IRR002705,FIELD0185,2025-06-01T15:05:59.301Z,167,28143,center_pivot,manual
IRR002706,FIELD0065,2025-05-09T17:09:50.011Z,470,36158,flood,scheduled
IRR002707,FIELD0045,2025-05-04T09:44:18.495Z,415,14541,sprinkler,manual
IRR002708,FIELD0058,2025-05-10T21:38:07.050Z,81,39118,drip,manual
IRR002709,FIELD0039,2025-10-18T06:58:07.212Z,326,18834,flood,manual
IRR002710,FIELD0056,2025-08-25T15:00:07.881Z,276,39065,drip,manual
IRR002711,FIELD0086,2025-10-02T13:51:55.316Z,397,34829,center_pivot,manual
IRR002712,FIELD0171,2025-11-18T03:08:47.894Z,41,13304,sprinkler,manual
IRR002713,FIELD0002,2025-09-23T21:52:21.176Z,471,29919,drip,manual
IRR002714,FIELD0030,2025-07-15T16:51:38.512Z,196,44708,drip,scheduled
IRR002715,FIELD0146,2025-12-16T20:42:11.776Z,372,22270,flood,manual
IRR002716,FIELD0087,2026-02-11T21:50:00.592Z,51,17151,flood,scheduled
IRR002717,FIELD0057,2026-01-10T17:18:13.201Z,478,40973,center_pivot,scheduled
IRR002718,FIELD0118,2025-11-20T11:41:13.602Z,376,22758,sprinkler,scheduled
IRR002719,FIELD0110,2025-09-13T08:13:23.312Z,273,39295,sprinkler,manual
IRR002720,FIELD0105,2025-11-26T09:23:45.489Z,404,48352,flood,manual
IRR002721,FIELD0136,2025-10-15T20:17:00.124Z,348,29627,drip,scheduled
IRR002722,FIELD0022,2025-07-04T11:55:02.101Z,82,42711,flood,manual
IRR002723,FIELD0060,2025-07-14T19:51:27.784Z,79,15863,sprinkler,manual
IRR002724,FIELD0019,2025-07-01T07:44:29.845Z,159,25703,sprinkler,scheduled
IRR002725,FIELD0054,2025-10-05T20:52:58.616Z,356,35838,sprinkler,manual
IRR002726,FIELD0104,2025-11-29T10:40:01.567Z,265,13777,sprinkler,scheduled
IRR002727,FIELD0122,2025-10-26T15:04:22.824Z,103,23626,flood,manual
IRR002728,FIELD0095,2025-08-07T10:01:32.745Z,298,1359,center_pivot,manual
IRR002729,FIELD0129,2025-04-02T14:24:22.129Z,322,42183,center_pivot,scheduled
IRR002730,FIELD0042,2025-04-27T08:14:23.247Z,52,16043,center_pivot,manual
IRR002731,FIELD0192,2025-04-08T22:26:23.362Z,410,9654,drip,manual
IRR002732,FIELD0120,2025-10-01T16:19:00.513Z,178,17936,center_pivot,scheduled
IRR002733,FIELD0060,2025-09-07T18:54:18.061Z,263,5014,drip,scheduled
IRR002734,FIELD0173,2026-02-02T06:05:15.408Z,439,2310,sprinkler,scheduled
IRR002735,FIELD0085,2025-09-20T07:25:17.260Z,385,13853,flood,manual
IRR002736,FIELD0151,2025-05-08T21:17:01.676Z,403,24412,sprinkler,scheduled
IRR002737,FIELD0065,2025-08-24T17:04:47.908Z,410,29516,drip,manual
IRR002738,FIELD0065,2025-11-26T17:51:43.744Z,242,49966,flood,scheduled
IRR002739,FIELD0098,2025-09-29T21:45:46.653Z,276,8598,center_pivot,scheduled
IRR002740,FIELD0162,2026-01-12T23:09:50.832Z,182,30792,center_pivot,manual
IRR002741,FIELD0020,2025-12-14T01:00:48.313Z,280,27864,center_pivot,scheduled
IRR002742,FIELD0187,2025-11-24T16:00:05.008Z,303,24525,drip,manual
IRR002743,FIELD0042,2025-05-15T18:10:16.048Z,38,11690,center_pivot,scheduled
IRR002744,FIELD0004,2025-06-16T01:16:15.464Z,273,25528,center_pivot,manual
IRR002745,FIELD0163,2025-12-15T13:30:26.430Z,459,5331,flood,manual
IRR002746,FIELD0067,2025-12-22T19:55:06.064Z,247,2826,drip,scheduled
IRR002747,FIELD0200,2025-11-21T08:37:47.234Z,269,49700,center_pivot,manual
IRR002748,FIELD0181,2025-04-03T17:30:13.061Z,69,24684,sprinkler,manual
IRR002749,FIELD0124,2025-10-16T23:16:41.350Z,203,20018,center_pivot,manual
IRR002750,FIELD0033,2025-11-12T00:49:23.540Z,445,41262,flood,scheduled
IRR002751,FIELD0133,2025-12-14T11:51:45.291Z,32,47388,center_pivot,scheduled
IRR002752,FIELD0024,2026-01-21T12:26:00.226Z,228,6291,center_pivot,manual
IRR002753,FIELD0079,2025-07-09T17:46:39.199Z,397,35122,drip,manual
IRR002754,FIELD0021,2025-04-15T11:48:24.094Z,465,23942,flood,manual
IRR002755,FIELD0165,2025-12-30T23:27:44.177Z,92,30770,center_pivot,scheduled
IRR002756,FIELD0196,2025-10-18T18:40:32.860Z,430,21131,center_pivot,scheduled
IRR002757,FIELD0024,2025-11-15T13:31:19.109Z,143,44198,flood,scheduled
IRR002758,FIELD0056,2025-12-07T03:05:29.815Z,346,45286,flood,manual
IRR002759,FIELD0136,2025-09-22T17:56:30.899Z,321,41373,drip,scheduled
IRR002760,FIELD0011,2025-09-30T00:18:50.563Z,69,8379,sprinkler,manual
IRR002761,FIELD0015,2025-12-15T07:03:00.500Z,329,7624,center_pivot,scheduled
IRR002762,FIELD0143,2025-05-21T09:07:28.461Z,459,24772,drip,manual
IRR002763,FIELD0016,2025-11-16T05:42:25.703Z,248,42032,flood,scheduled
IRR002764,FIELD0083,2025-04-08T20:01:53.596Z,51,21735,flood,manual
IRR002765,FIELD0096,2026-02-01T09:10:37.646Z,412,41269,sprinkler,manual
IRR002766,FIELD0186,2025-09-22T01:44:34.959Z,169,22802,center_pivot,scheduled
IRR002767,FIELD0188,2025-09-11T14:28:57.115Z,181,33489,center_pivot,manual
IRR002768,FIELD0145,2025-07-31T06:39:21.210Z,85,12810,flood,scheduled
IRR002769,FIELD0106,2025-10-01T02:34:55.236Z,356,16674,sprinkler,manual
IRR002770,FIELD0158,2025-04-11T23:09:36.287Z,364,31566,center_pivot,manual
IRR002771,FIELD0056,2025-12-08T21:27:52.092Z,365,45260,center_pivot,manual
IRR002772,FIELD0140,2025-05-07T10:40:28.398Z,474,36275,center_pivot,manual
IRR002773,FIELD0060,2025-08-30T01:14:49.915Z,206,38333,flood,scheduled
IRR002774,FIELD0069,2025-09-26T06:03:24.739Z,269,9806,drip,manual
IRR002775,FIELD0196,2026-01-21T05:55:11.620Z,447,13351,flood,scheduled
IRR002776,FIELD0009,2026-02-12T18:02:01.986Z,159,36279,drip,manual
IRR002777,FIELD0049,2025-09-21T05:47:34.454Z,430,14122,drip,manual
IRR002778,FIELD0153,2025-07-28T10:46:12.835Z,205,16707,center_pivot,manual
IRR002779,FIELD0033,2025-05-10T12:52:40.755Z,267,48175,drip,scheduled
IRR002780,FIELD0051,2025-07-26T07:08:27.055Z,279,23426,flood,scheduled
IRR002781,FIELD0095,2025-11-08T09:53:04.336Z,187,34465,flood,scheduled
IRR002782,FIELD0124,2025-10-15T06:09:07.267Z,329,27100,flood,manual
IRR002783,FIELD0137,2025-09-18T09:39:20.665Z,132,37976,sprinkler,manual
IRR002784,FIELD0109,2025-11-24T10:46:42.143Z,449,1890,drip,scheduled
IRR002785,FIELD0001,2025-12-21T22:58:51.334Z,386,4592,center_pivot,scheduled
IRR002786,FIELD0033,2025-12-05T06:51:34.382Z,151,26241,sprinkler,scheduled
IRR002787,FIELD0048,2026-02-05T07:28:47.250Z,225,38190,drip,manual
IRR002788,FIELD0144,2025-05-27T23:07:16.841Z,339,42389,center_pivot,manual
IRR002789,FIELD0036,2025-12-07T05:17:33.968Z,268,34372,sprinkler,scheduled
IRR002790,FIELD0064,2025-07-04T02:45:01.153Z,296,40181,center_pivot,manual
IRR002791,FIELD0107,2026-02-02T05:14:04.837Z,86,17082,sprinkler,manual
IRR002792,FIELD0117,2025-05-18T22:54:58.964Z,271,9272,center_pivot,scheduled
IRR002793,FIELD0159,2025-07-23T15:18:08.756Z,229,47705,drip,manual
IRR002794,FIELD0099,2025-08-03T23:52:58.527Z,289,27968,drip,scheduled
IRR002795,FIELD0097,2025-10-27T01:40:24.963Z,32,11396,center_pivot,scheduled
IRR002796,FIELD0088,2025-06-10T18:54:23.548Z,80,15421,sprinkler,manual
IRR002797,FIELD0072,2025-04-15T18:21:19.398Z,137,33604,flood,manual
IRR002798,FIELD0187,2025-05-20T19:01:13.875Z,462,48376,center_pivot,scheduled
IRR002799,FIELD0197,2025-10-14T01:37:11.401Z,176,3850,center_pivot,manual
IRR002800,FIELD0123,2025-10-19T17:58:24.099Z,305,39772,drip,scheduled
IRR002801,FIELD0015,2025-05-01T22:24:20.999Z,314,21190,center_pivot,scheduled
IRR002802,FIELD0150,2025-12-05T12:01:02.939Z,417,27066,center_pivot,scheduled
IRR002803,FIELD0069,2025-08-08T00:29:50.080Z,275,16623,sprinkler,scheduled
IRR002804,FIELD0154,2025-06-20T03:31:12.341Z,330,25771,flood,scheduled
IRR002805,FIELD0032,2025-11-03T10:54:31.088Z,62,18363,sprinkler,manual
IRR002806,FIELD0064,2025-06-24T03:44:47.084Z,224,21686,drip,manual
IRR002807,FIELD0050,2025-12-12T08:56:01.817Z,49,3606,drip,manual
IRR002808,FIELD0126,2025-10-07T20:45:09.769Z,351,40286,flood,scheduled
IRR002809,FIELD0037,2025-08-10T07:46:37.991Z,266,44464,drip,scheduled
IRR002810,FIELD0187,2025-04-23T08:26:25.328Z,235,2422,center_pivot,manual
IRR002811,FIELD0028,2026-01-25T20:16:34.229Z,177,15860,flood,scheduled
IRR002812,FIELD0045,2026-01-20T07:27:36.574Z,327,18739,sprinkler,manual
IRR002813,FIELD0026,2025-04-27T01:33:21.918Z,339,42498,drip,manual
IRR002814,FIELD0188,2025-08-09T11:42:49.678Z,96,34404,center_pivot,manual
IRR002815,FIELD0136,2025-08-05T09:09:54.250Z,334,44216,flood,manual
IRR002816,FIELD0008,2025-04-11T00:18:27.492Z,331,14852,sprinkler,scheduled
IRR002817,FIELD0048,2025-11-24T00:47:40.890Z,71,46128,center_pivot,scheduled
IRR002818,FIELD0035,2026-01-10T15:01:24.823Z,420,48768,flood,manual
IRR002819,FIELD0117,2025-07-27T17:31:07.133Z,274,6911,sprinkler,manual
IRR002820,FIELD0068,2025-07-07T19:55:40.314Z,411,6581,drip,scheduled
IRR002821,FIELD0045,2025-04-23T16:41:57.875Z,195,29700,flood,scheduled
IRR002822,FIELD0059,2025-10-17T16:54:39.081Z,83,16588,sprinkler,scheduled
IRR002823,FIELD0177,2025-05-02T22:58:01.501Z,152,12436,center_pivot,manual
IRR002824,FIELD0143,2025-08-16T14:59:01.027Z,251,16965,center_pivot,scheduled
IRR002825,FIELD0019,2025-07-01T06:07:19.159Z,332,23779,center_pivot,scheduled
IRR002826,FIELD0097,2025-08-01T18:17:33.600Z,190,33663,sprinkler,manual
IRR002827,FIELD0135,2026-02-08T09:37:51.594Z,44,37134,drip,scheduled
IRR002828,FIELD0094,2025-08-27T03:58:20.012Z,311,12674,flood,manual
IRR002829,FIELD0086,2025-09-06T14:17:24.849Z,304,20552,flood,manual
IRR002830,FIELD0117,2025-11-14T04:47:23.945Z,289,2601,drip,scheduled
IRR002831,FIELD0028,2026-01-09T11:13:07.819Z,441,47805,center_pivot,manual
IRR002832,FIELD0002,2025-08-26T00:01:43.277Z,374,2160,center_pivot,manual
IRR002833,FIELD0043,2025-10-12T14:19:06.040Z,360,39773,drip,scheduled
IRR002834,FIELD0135,2025-11-27T19:11:25.926Z,150,45914,drip,manual
IRR002835,FIELD0099,2025-11-11T18:38:55.175Z,186,1164,flood,scheduled
IRR002836,FIELD0069,2025-11-20T18:45:24.993Z,224,3496,flood,manual
IRR002837,FIELD0198,2025-06-08T04:02:38.127Z,379,42337,center_pivot,scheduled
IRR002838,FIELD0078,2025-11-10T04:14:30.049Z,277,15272,center_pivot,manual
IRR002839,FIELD0043,2025-08-06T08:47:40.672Z,98,6269,center_pivot,manual
IRR002840,FIELD0183,2025-10-30T19:51:36.899Z,35,14863,flood,scheduled
IRR002841,FIELD0159,2025-05-09T19:58:15.460Z,454,14649,drip,manual
IRR002842,FIELD0188,2025-06-08T01:49:33.050Z,371,27055,center_pivot,scheduled
