image_id,field_id,capture_date,ndvi,evi,lai,cloud_cover_percent,resolution_m
SAT0004685,FIELD0198,2025-08-07,0.067,0.263,2.52,63,20
SAT0004686,FIELD0182,2026-01-07,0.341,0.356,0.9,93,10
SAT0004687,FIELD0043,2025-11-26,0.095,0.245,2.55,38,20
SAT0004688,FIELD0183,2025-06-14,0.618,0.368,2.35,25,10
SAT0004689,FIELD0087,2025-03-28,0.248,0.751,2.75,54,30
SAT0004690,FIELD0002,2025-09-22,0.376,0.079,1.77,23,10
SAT0004691,FIELD0091,2025-11-17,0.63,-0.013,1.9,16,10
SAT0004692,FIELD0025,2025-06-19,0.274,0.386,3.03,93,10
SAT0004693,FIELD0034,2026-01-31,0.048,0.632,5.17,27,20
SAT0004694,FIELD0015,2025-12-26,0.371,0.268,0.83,37,20
SAT0004695,FIELD0186,2025-09-21,0.816,0.751,4.99,73,30
SAT0004696,FIELD0065,2025-10-10,-0.019,-0.02,5.47,91,30
SAT0004697,FIELD0097,2025-11-30,0.119,0.461,1.32,61,30
SAT0004698,FIELD0035,2026-01-06,0.749,0.682,4.23,92,10
SAT0004699,FIELD0183,2025-03-09,0.563,0.166,5.52,16,30
SAT0004700,FIELD0190,2025-10-01,0.286,0.207,4.97,82,10
SAT0004701,FIELD0126,2025-08-25,0.834,0.095,2.22,74,20
SAT0004702,FIELD0107,2025-05-10,-0.08,0.293,2.44,51,30
SAT0004703,FIELD0044,2025-08-26,0.204,0.132,1.78,31,10
SAT0004704,FIELD0013,2026-01-13,0.239,0.125,2.18,9,30
SAT0004705,FIELD0091,2025-05-24,0.456,0.154,4.78,90,10
SAT0004706,FIELD0014,2026-01-01,0.366,0.666,1.29,12,20
SAT0004707,FIELD0047,2025-04-22,0.572,0.489,0.19,42,20
SAT0004708,FIELD0043,2025-06-10,0.054,0.548,5.19,48,10
SAT0004709,FIELD0067,2025-09-15,0.582,0.191,1.95,27,20
SAT0004710,FIELD0155,2025-08-25,0.619,-0.099,5.83,12,10
SAT0004711,FIELD0058,2025-04-10,0.056,0.151,3.17,73,20
SAT0004712,FIELD0090,2025-11-14,0.478,0.408,4.69,59,10
SAT0004713,FIELD0024,2025-11-16,-0.063,0.402,4.78,42,30
SAT0004714,FIELD0155,2025-09-21,0.105,0.7,2.63,70,20
SAT0004715,FIELD0014,2025-05-19,0.59,0.548,0.55,3,30
SAT0004716,FIELD0017,2025-10-31,0.423,0.048,4.7,84,30
SAT0004717,FIELD0165,2025-07-14,0.017,0.003,3.07,96,20
SAT0004718,FIELD0163,2026-01-10,0.722,0.714,5.21,8,30
SAT0004719,FIELD0041,2025-09-01,0.227,0.176,0.52,41,30
SAT0004720,FIELD0088,2025-05-19,0.098,-0.042,1.73,93,30
SAT0004721,FIELD0141,2026-02-11,0.15,0.341,4.09,28,30
SAT0004722,FIELD0174,2025-08-29,0.214,0.706,4.42,60,30
SAT0004723,FIELD0007,2025-12-14,0.523,0.612,5.31,94,10
SAT0004724,FIELD0076,2025-03-27,0.313,0.262,5.14,18,10
SAT0004725,FIELD0080,2025-07-25,0.324,0.428,1.81,12,20
SAT0004726,FIELD0113,2025-05-15,0.859,0.675,0.49,44,10
SAT0004727,FIELD0114,2026-01-30,0.218,0.2,4.28,100,20
SAT0004728,FIELD0147,2025-06-03,-0.024,0.59,0.79,77,10
SAT0004729,FIELD0122,2025-12-14,0.8,0.039,4.52,26,30
SAT0004730,FIELD0132,2026-02-13,0.843,-0.02,5.99,6,10
SAT0004731,FIELD0140,2025-11-15,0.667,0.424,2.81,1,30
SAT0004732,FIELD0087,2025-05-01,0.239,-0.028,2.31,37,30
SAT0004733,FIELD0021,2025-06-21,-0.099,0.748,5.32,27,30
SAT0004734,FIELD0184,2025-05-14,0.886,0.15,2.16,42,10
SAT0004735,FIELD0128,2025-09-27,-0.027,0.25,1.45,69,30
SAT0004736,FIELD0013,2025-10-06,0.118,0.756,0.38,71,10
SAT0004737,FIELD0054,2026-01-02,0.46,0.394,5.39,37,20
SAT0004738,FIELD0069,2025-12-24,0.862,-0.048,1.7,12,10
SAT0004739,FIELD0199,2025-09-11,0.313,0.794,1.52,37,30
SAT0004740,FIELD0070,2025-10-20,0.358,0.009,5.9,66,20
SAT0004741,FIELD0078,2025-03-09,0.065,0.663,5.71,26,10
SAT0004742,FIELD0107,2025-11-06,0.549,0.156,2.11,14,10
SAT0004743,FIELD0087,2025-03-21,0.474,0.734,2.54,34,30
SAT0004744,FIELD0008,2026-02-02,0.244,0.658,3.12,69,30
SAT0004745,FIELD0126,2025-11-12,0.523,0.726,4.71,81,30
SAT0004746,FIELD0022,2025-12-04,0.28,-0.098,3.03,86,10
SAT0004747,FIELD0081,2025-10-14,0.256,0.323,0.3,3,20
SAT0004748,FIELD0102,2025-05-24,-0.004,0.453,4.54,82,20
SAT0004749,FIELD0175,2025-06-06,-0.086,0.03,5.28,48,10
SAT0004750,FIELD0074,2025-04-30,0.402,0.67,0.56,4,30
SAT0004751,FIELD0012,2025-05-10,0.158,0.551,3.66,62,20
SAT0004752,FIELD0163,2025-07-11,-0.032,0.072,3.7,15,20
SAT0004753,FIELD0110,2025-12-23,0.198,0.026,2.73,86,20
SAT0004754,FIELD0090,2026-02-01,0.803,-0.044,5.07,94,10
SAT0004755,FIELD0189,2025-09-04,0.078,0.566,3.98,80,10
SAT0004756,FIELD0046,2026-01-14,0.027,0.024,3.82,20,30
SAT0004757,FIELD0170,2025-03-22,0.072,0.251,1.88,18,30
SAT0004758,FIELD0194,2025-10-22,0.615,0.351,2.88,46,20
SAT0004759,FIELD0189,2025-08-23,0.588,0.373,1.69,81,30
SAT0004760,FIELD0098,2025-09-18,0.641,0.284,4.52,21,10
SAT0004761,FIELD0188,2025-05-21,0.225,-0.015,1.44,25,20
SAT0004762,FIELD0173,2025-04-28,0.306,0.176,4.01,30,30
SAT0004763,FIELD0196,2025-03-14,0.751,-0.079,1.62,62,30
SAT0004764,FIELD0072,2025-05-31,0.363,0.494,1.57,4,20
SAT0004765,FIELD0125,2025-10-09,0.441,0.609,4.87,21,10
SAT0004766,FIELD0195,2025-12-16,0.02,0.707,2.57,45,30
SAT0004767,FIELD0130,2025-08-25,0.332,0.142,1.56,58,10
SAT0004768,FIELD0173,2025-12-08,0.351,-0.079,0.68,68,20
SAT0004769,FIELD0082,2025-03-17,0.425,0.435,4.36,25,30
SAT0004770,FIELD0016,2025-09-09,0.793,0.382,3.28,37,20
SAT0004771,FIELD0132,2025-03-24,0.032,0.199,5.69,44,10
SAT0004772,FIELD0127,2025-03-17,0.451,0.535,5.31,35,30
SAT0004773,FIELD0074,2026-02-11,0.636,0.187,0.39,93,30
SAT0004774,FIELD0164,2026-01-20,0.191,0.01,1.32,12,20
SAT0004775,FIELD0152,2025-03-14,0.778,0.498,1.43,36,20
SAT0004776,FIELD0188,2026-02-04,0.007,0.004,1.16,57,10
SAT0004777,FIELD0133,2025-08-30,0.619,0.426,0.16,84,10
SAT0004778,FIELD0152,2025-11-09,-0.066,-0.094,5.36,94,20
SAT0004779,FIELD0120,2026-02-06,0.109,0.572,1.78,72,20
SAT0004780,FIELD0111,2025-08-21,0.245,0.626,0.52,57,10
SAT0004781,FIELD0048,2026-01-02,0.026,0.538,3.52,20,30
SAT0004782,FIELD0174,2025-03-15,0.448,0.365,5.87,15,20
SAT0004783,FIELD0180,2025-09-03,0.526,0.651,3.86,14,10
SAT0004784,FIELD0117,2025-07-17,0.432,0.552,5.82,78,30
SAT0004785,FIELD0070,2025-04-28,-0.037,0.51,2.14,94,10
SAT0004786,FIELD0014,2025-03-27,0.671,0.197,1.93,94,30
SAT0004787,FIELD0141,2025-03-29,0.115,0.29,2.91,59,30
SAT0004788,FIELD0024,2025-11-30,0.388,0.362,0.47,67,30
SAT0004789,FIELD0191,2026-02-07,0.529,0.215,2.89,53,30
SAT0004790,FIELD0123,2026-01-25,0.325,0.772,4.49,43,20
SAT0004791,FIELD0087,2025-08-23,-0.002,0.172,4.92,15,30
SAT0004792,FIELD0050,2025-08-28,0.342,0.047,2.82,43,10
SAT0004793,FIELD0119,2025-08-09,0.419,0.559,4.2,10,30
SAT0004794,FIELD0105,2025-05-19,0.256,0.091,0.03,37,10
SAT0004795,FIELD0112,2025-06-05,0.201,0.311,0.23,45,20
SAT0004796,FIELD0066,2025-03-22,0.056,0.149,4.71,78,10
SAT0004797,FIELD0137,2025-05-09,0.135,0.284,1.22,83,10
SAT0004798,FIELD0128,2025-12-23,0.734,0.688,0.55,76,30
SAT0004799,FIELD0022,2025-03-06,0,0.608,4.73,49,30
SAT0004800,FIELD0035,2025-07-06,-0.003,0.693,0.38,27,20
SAT0004801,FIELD0143,2025-10-04,0.491,0.378,2.5,67,10
SAT0004802,FIELD0039,2025-05-05,0.027,0.52,0.25,45,10
SAT0004803,FIELD0194,2025-09-07,0.127,0.751,1.84,7,30
SAT0004804,FIELD0126,2026-02-14,0.088,0.089,3.21,90,20
SAT0004805,FIELD0020,2025-08-07,0.133,0.071,2.76,39,10
SAT0004806,FIELD0138,2025-08-05,0.498,0.543,0.79,74,30
SAT0004807,FIELD0199,2025-04-20,0.602,0.57,3.68,50,10
SAT0004808,FIELD0008,2025-08-07,0.098,0.095,5.96,67,20
SAT0004809,FIELD0022,2026-02-09,0.884,0.491,2.11,36,30
SAT0004810,FIELD0033,2025-04-08,0.462,0.576,1.46,57,10
SAT0004811,FIELD0188,2025-10-01,0.238,0.185,1.91,69,20
SAT0004812,FIELD0088,2025-04-01,0.033,0.205,3.43,27,10
SAT0004813,FIELD0011,2025-05-31,0.833,0.78,4.95,82,10
SAT0004814,FIELD0034,2025-11-03,0.33,0.287,3.9,84,10
SAT0004815,FIELD0087,2026-01-22,0.681,0.783,2.94,100,10
SAT0004816,FIELD0015,2025-07-29,0.22,0.036,0.72,14,10
SAT0004817,FIELD0081,2026-01-26,0.894,0.779,0.72,92,20
SAT0004818,FIELD0121,2025-10-02,0.758,0.133,4.95,45,10
SAT0004819,FIELD0157,2025-03-02,0.813,0.198,5.61,5,20
SAT0004820,FIELD0104,2025-09-10,0.03,0.449,2.24,99,10
SAT0004821,FIELD0064,2026-01-08,0.531,0.302,3.92,91,20
SAT0004822,FIELD0039,2026-01-29,0.645,0.48,2.99,35,20
SAT0004823,FIELD0050,2026-01-04,0.441,0.186,1.59,77,20
SAT0004824,FIELD0162,2025-06-22,0.731,-0.024,5.62,35,30
SAT0004825,FIELD0064,2025-06-20,0.363,0.643,2.27,39,30
SAT0004826,FIELD0141,2026-01-18,0.347,0.645,1.24,43,20
SAT0004827,FIELD0158,2025-10-27,0.434,-0.042,4.59,45,10
SAT0004828,FIELD0073,2025-12-22,0.317,0.351,0.47,35,30
SAT0004829,FIELD0120,2025-08-14,0.164,0.71,5.51,2,10
SAT0004830,FIELD0122,2025-08-13,0.519,0.516,5.52,97,20
SAT0004831,FIELD0131,2025-10-13,0.55,0.8,2.87,58,30
SAT0004832,FIELD0183,2025-10-04,-0.058,0.403,0.79,57,10
SAT0004833,FIELD0117,2025-04-13,0.701,0.338,0.02,44,10
SAT0004834,FIELD0053,2025-05-05,0.191,0.361,3.68,94,20
SAT0004835,FIELD0107,2026-01-10,0.683,-0.035,1.73,91,10
SAT0004836,FIELD0102,2025-12-04,0.37,0.353,4.92,25,10
SAT0004837,FIELD0168,2025-09-06,0.51,0.669,1.5,55,10
SAT0004838,FIELD0128,2025-12-22,0.728,0.418,2.85,4,10
SAT0004839,FIELD0033,2025-11-28,0.326,0.188,3.85,85,10
SAT0004840,FIELD0015,2025-10-10,0.056,0.311,3.94,15,20
SAT0004841,FIELD0054,2025-06-18,0.676,0.622,2.71,86,20
SAT0004842,FIELD0165,2025-12-14,0.558,-0.075,2.56,63,10
SAT0004843,FIELD0006,2025-08-28,0.466,0.716,2.99,57,30
SAT0004844,FIELD0015,2025-10-08,0.413,0.161,4.66,74,10
SAT0004845,FIELD0022,2025-08-26,0.583,0.244,5.54,15,20
SAT0004846,FIELD0128,2025-12-25,0.348,0.412,2.68,2,30
SAT0004847,FIELD0174,2025-09-10,0.86,-0.054,1.35,73,20
SAT0004848,FIELD0178,2025-06-07,0.261,-0.076,0.94,77,30
SAT0004849,FIELD0178,2025-11-15,-0.068,0.42,5.75,16,20
SAT0004850,FIELD0123,2025-09-05,0.539,0.623,4.15,13,20
SAT0004851,FIELD0084,2025-09-20,-0.011,0.086,3.68,13,20
SAT0004852,FIELD0136,2025-06-11,0.695,0.051,3.17,41,20
SAT0004853,FIELD0189,2025-10-27,0.069,0.749,0.92,21,30
SAT0004854,FIELD0064,2026-01-17,0.551,0.112,2.73,37,10
SAT0004855,FIELD0124,2025-11-07,0.747,0.495,4.55,3,10
SAT0004856,FIELD0104,2025-06-27,0.16,0.62,3.38,24,10
SAT0004857,FIELD0141,2025-07-18,0.578,-0.071,1.92,94,20
SAT0004858,FIELD0193,2025-10-13,-0.09,0.169,2.72,80,30
SAT0004859,FIELD0159,2025-08-15,0.218,0.245,5.19,43,30
SAT0004860,FIELD0060,2025-04-18,0.618,0.576,2.58,40,20
SAT0004861,FIELD0121,2025-05-31,0.426,0.432,1.99,70,30
SAT0004862,FIELD0004,2025-07-03,0.669,0.15,3.92,81,20
SAT0004863,FIELD0033,2026-02-01,0.016,-0.07,5.4,0,30
SAT0004864,FIELD0145,2026-01-05,0.827,0.295,4.93,6,10
SAT0004865,FIELD0090,2026-01-30,0.606,0.449,5.93,70,10
SAT0004866,FIELD0065,2025-10-03,0.543,0.318,0.96,57,10
SAT0004867,FIELD0102,2025-07-21,0.748,0.723,1.9,60,30
SAT0004868,FIELD0169,2025-09-06,0.855,0.148,2.03,50,20
SAT0004869,FIELD0152,2026-02-14,0.539,-0.075,1.77,34,10
SAT0004870,FIELD0138,2025-12-09,0.735,0.256,3.49,28,20
SAT0004871,FIELD0037,2025-10-04,0.216,0.567,3.13,1,20
SAT0004872,FIELD0042,2025-07-19,0.77,0.73,1.73,2,10
SAT0004873,FIELD0001,2025-08-17,0.423,0.019,5.12,73,10
SAT0004874,FIELD0089,2025-05-23,0.554,0.042,0.41,1,30
SAT0004875,FIELD0031,2025-08-01,0.619,-0.004,2.5,57,30
SAT0004876,FIELD0026,2025-03-06,0.821,0.259,2.49,56,10
SAT0004877,FIELD0050,2025-12-18,0.415,0.786,4.25,51,30
SAT0004878,FIELD0010,2025-03-14,-0.05,0.525,2.45,98,10
SAT0004879,FIELD0050,2025-07-11,-0.097,0.297,0.11,3,30
SAT0004880,FIELD0015,2025-04-22,-0.052,0.148,1.93,4,30
SAT0004881,FIELD0006,2025-05-19,0.386,-0.091,3.18,93,20
SAT0004882,FIELD0063,2025-10-30,0.548,0.391,5.42,56,30
SAT0004883,FIELD0156,2025-09-17,-0.001,-0.086,1.25,94,20
SAT0004884,FIELD0024,2025-09-21,0.416,0.266,3.89,22,30
SAT0004885,FIELD0163,2025-04-29,0.343,0.03,1.56,54,10
SAT0004886,FIELD0102,2025-06-17,0.38,0.115,4.56,68,20
SAT0004887,FIELD0098,2026-01-06,0.123,0.134,3.3,41,20
SAT0004888,FIELD0054,2026-01-21,-0.059,0.63,2.87,4,10
SAT0004889,FIELD0014,2025-09-05,0.799,0.38,2.52,79,20
SAT0004890,FIELD0003,2026-01-22,0.796,0.724,1.24,80,10
SAT0004891,FIELD0109,2026-02-06,0.223,0.315,2.62,98,20
SAT0004892,FIELD0127,2025-06-24,0.181,0.38,1.93,49,30
SAT0004893,FIELD0024,2025-03-19,0.038,0.791,0.01,5,30
SAT0004894,FIELD0091,2025-06-02,0.046,0.155,1.47,10,30
SAT0004895,FIELD0084,2025-05-01,0.567,0.302,4.43,7,10
SAT0004896,FIELD0162,2025-03-03,0.559,0.039,2.54,39,30
SAT0004897,FIELD0113,2026-02-12,0.584,0.528,4.36,76,10
SAT0004898,FIELD0015,2025-05-11,-0.068,0.313,4.94,72,20
SAT0004899,FIELD0088,2025-03-15,-0.1,0.033,4.47,56,30
SAT0004900,FIELD0068,2025-03-02,0.065,0.606,1.02,36,30
SAT0004901,FIELD0062,2025-07-29,-0.024,0.393,4.23,31,20
SAT0004902,FIELD0119,2025-03-01,0.613,0.242,0.1,95,30
SAT0004903,FIELD0053,2025-11-06,-0.093,0.34,2.9,32,10
SAT0004904,FIELD0163,2025-04-21,0.012,0.244,3.14,43,30
SAT0004905,FIELD0178,2025-04-24,0.754,0.21,5.37,78,10
SAT0004906,FIELD0194,2025-10-11,0.182,0.14,1.19,10,30
SAT0004907,FIELD0013,2026-01-21,0.557,0.436,3.34,93,20
SAT0004908,FIELD0092,2025-05-26,0.225,-0.044,5.15,9,10
SAT0004909,FIELD0132,2025-12-14,0.844,0.103,2.76,84,20
SAT0004910,FIELD0014,2026-01-08,0.493,0.736,5.93,90,10
SAT0004911,FIELD0173,2025-11-17,0.6,0.744,3.13,71,10
SAT0004912,FIELD0043,2026-02-02,-0.032,0.567,0.83,91,30
SAT0004913,FIELD0143,2025-12-08,0.412,0.205,2.94,37,30
SAT0004914,FIELD0155,2025-06-23,0.136,-0.098,4.57,62,10
SAT0004915,FIELD0183,2025-05-21,0.263,0.046,3.28,19,20
SAT0004916,FIELD0163,2026-02-06,0.618,0.558,5.03,49,30
SAT0004917,FIELD0038,2025-10-12,0.77,0.798,3.53,6,10
SAT0004918,FIELD0130,2026-01-27,0.355,0.456,1.14,0,20
SAT0004919,FIELD0026,2025-10-21,0.818,0.063,5.45,34,10
SAT0004920,FIELD0181,2025-08-14,0.13,0.016,4.35,96,30
SAT0004921,FIELD0146,2025-05-02,0.278,0.608,0.53,30,10
SAT0004922,FIELD0190,2025-06-12,0.447,0.547,5.36,17,30
SAT0004923,FIELD0033,2025-08-16,0.637,0.648,1.79,66,20
SAT0004924,FIELD0051,2025-05-07,0.089,0.156,1.33,26,20
SAT0004925,FIELD0036,2025-03-19,-0.015,-0.05,3.49,52,10
SAT0004926,FIELD0011,2025-06-21,0.186,0.51,2.04,27,10
SAT0004927,FIELD0037,2025-05-03,0.283,-0.029,4.99,16,10
SAT0004928,FIELD0158,2025-12-22,0.82,0.161,5.29,50,30
SAT0004929,FIELD0003,2026-01-20,0.784,-0.058,5.24,82,10
SAT0004930,FIELD0080,2025-10-05,0.643,0.484,2.51,42,30
SAT0004931,FIELD0144,2025-12-27,0.587,0.203,1.57,3,10
SAT0004932,FIELD0189,2025-11-21,0.433,0.281,6,71,20
SAT0004933,FIELD0005,2026-02-06,0.806,-0.072,2.09,44,20
SAT0004934,FIELD0163,2025-03-23,-0.031,0.224,3.15,100,10
SAT0004935,FIELD0184,2025-12-14,0.319,0.252,4.83,84,10
SAT0004936,FIELD0164,2025-04-09,0.818,0.712,0.54,72,30
SAT0004937,FIELD0005,2025-08-14,0.236,-0.003,0.34,82,30
SAT0004938,FIELD0100,2025-10-17,0.639,-0.095,3.89,98,20
SAT0004939,FIELD0056,2025-11-01,0.394,0.1,3.32,90,20
SAT0004940,FIELD0155,2025-06-21,0.081,-0.045,0.1,70,30
SAT0004941,FIELD0094,2025-12-15,0.335,0.397,4.87,38,10
SAT0004942,FIELD0183,2025-06-11,0.378,0.365,3.8,9,30
SAT0004943,FIELD0141,2025-09-25,0.325,0.392,1.04,81,30
SAT0004944,FIELD0056,2025-11-10,0.173,0.667,3.4,57,20
SAT0004945,FIELD0136,2025-09-23,-0.069,0.349,4.44,77,10
SAT0004946,FIELD0071,2025-10-24,0.605,0.335,3.39,33,30
SAT0004947,FIELD0101,2025-04-23,0.514,0.096,4.75,100,10
SAT0004948,FIELD0161,2025-11-15,0.695,0.202,0.14,60,20
SAT0004949,FIELD0025,2025-11-08,0.335,0.512,5.48,36,10
SAT0004950,FIELD0175,2025-03-18,0.233,0.548,1.87,12,20
SAT0004951,FIELD0101,2025-04-24,-0.069,0.157,1.96,19,20
SAT0004952,FIELD0187,2026-01-19,0.185,0.593,1.08,68,30
SAT0004953,FIELD0109,2025-04-12,0.576,-0.018,5.71,84,30
SAT0004954,FIELD0196,2026-01-25,0.748,0.058,0.74,39,30
SAT0004955,FIELD0172,2025-03-07,0.728,0.053,3.35,0,30
SAT0004956,FIELD0088,2025-07-19,0.313,-0.066,1.07,22,30
SAT0004957,FIELD0115,2025-03-29,0.65,0.12,0.86,12,10
SAT0004958,FIELD0049,2025-07-19,0.237,0.658,3.53,18,30
SAT0004959,FIELD0189,2025-03-16,0.144,0.65,3.64,93,20
SAT0004960,FIELD0129,2025-06-13,0.054,0.01,4.53,2,20
SAT0004961,FIELD0076,2025-05-18,0.373,0.437,5.22,64,30
SAT0004962,FIELD0155,2025-04-24,0.778,0.096,4.82,98,10
SAT0004963,FIELD0021,2025-06-29,0.705,0.57,0.01,26,30
SAT0004964,FIELD0030,2025-08-22,0.086,0.722,0.44,76,20
SAT0004965,FIELD0083,2025-04-22,0.44,0.443,3.61,90,20
SAT0004966,FIELD0024,2025-12-22,0.465,0.253,1.79,47,10
SAT0004967,FIELD0192,2025-06-25,0.42,0.67,0.93,56,30
SAT0004968,FIELD0020,2025-12-25,0.721,0.799,0.55,97,20
SAT0004969,FIELD0044,2025-07-05,0.115,-0.1,2.61,39,20
SAT0004970,FIELD0164,2025-06-12,0.374,0.668,1.16,25,30
SAT0004971,FIELD0049,2025-05-05,0.038,-0.004,4.5,53,10
SAT0004972,FIELD0007,2026-02-12,0.129,-0.029,4.61,8,30
SAT0004973,FIELD0131,2025-11-11,0.167,0.398,4.47,3,20
SAT0004974,FIELD0046,2025-08-21,0.444,0.319,2.77,27,10
SAT0004975,FIELD0107,2025-03-04,0.543,0.105,5.02,62,30
SAT0004976,FIELD0096,2025-08-07,-0.074,-0.015,0.15,34,30
SAT0004977,FIELD0163,2026-02-11,0.873,0.037,2.31,72,20
SAT0004978,FIELD0139,2025-11-11,0.705,0.604,4.5,23,30
SAT0004979,FIELD0139,2025-10-30,0.011,0.362,1.52,80,10
SAT0004980,FIELD0115,2025-12-27,0.349,0.564,1,94,10
SAT0004981,FIELD0109,2025-12-04,0.59,0.439,0.4,5,10
SAT0004982,FIELD0149,2025-03-09,0.11,0.698,0.96,26,20
SAT0004983,FIELD0125,2025-04-10,-0.082,0.035,0.35,14,10
SAT0004984,FIELD0094,2026-01-04,0.372,0.069,5.9,78,10
SAT0004985,FIELD0028,2025-09-14,0.8,0.043,0.51,38,10
SAT0004986,FIELD0170,2025-06-09,0.564,0.384,5.8,2,20
SAT0004987,FIELD0110,2025-08-27,0.823,0.37,3.5,40,30
SAT0004988,FIELD0052,2025-06-27,0.07,0.507,5.64,12,10
SAT0004989,FIELD0130,2025-04-19,0.338,0.136,0.7,49,20
SAT0004990,FIELD0107,2025-10-02,0.681,0.117,5.46,41,20
SAT0004991,FIELD0172,2025-10-05,0.84,-0.036,1.38,17,30
SAT0004992,FIELD0198,2025-11-04,0.373,-0.071,2.31,6,10
SAT0004993,FIELD0100,2025-10-18,0.559,0.542,1.54,18,10
SAT0004994,FIELD0122,2026-01-13,0.476,0.4,3.93,98,30
SAT0004995,FIELD0124,2025-03-07,0.694,0.002,5.77,64,30
SAT0004996,FIELD0122,2025-06-16,0.528,0.205,4.52,61,10
SAT0004997,FIELD0003,2025-09-07,0.811,0.437,1.3,44,20
SAT0004998,FIELD0189,2025-06-30,0.123,0.173,2.26,3,10
SAT0004999,FIELD0066,2025-03-21,0.098,-0.087,2.48,35,20
SAT0005000,FIELD0103,2025-07-19,0.722,0.686,2,16,10
SAT0005001,FIELD0033,2025-03-29,0.293,0.315,2.19,5,20
SAT0005002,FIELD0008,2025-03-07,0.423,0.365,2.7,71,30
SAT0005003,FIELD0144,2025-04-30,0.379,0.289,4.37,51,30
SAT0005004,FIELD0198,2025-07-14,0.815,0.159,1.63,52,20
SAT0005005,FIELD0131,2025-03-11,0.823,0.683,1.45,75,30
SAT0005006,FIELD0127,2025-05-20,0.873,-0.079,0.24,54,10
SAT0005007,FIELD0068,2025-10-15,0.63,0.343,0.97,50,20
SAT0005008,FIELD0067,2026-02-02,0.473,0.118,3.19,35,30
SAT0005009,FIELD0049,2025-08-11,0.63,0.687,3.02,48,30
SAT0005010,FIELD0161,2025-07-18,0.78,0.562,4.17,72,30
SAT0005011,FIELD0170,2025-08-20,0.778,0.704,3.22,47,20
SAT0005012,FIELD0001,2025-06-06,0.081,0.588,4.61,39,10
SAT0005013,FIELD0004,2025-08-09,-0.056,0.563,5.25,22,30
SAT0005014,FIELD0113,2026-02-07,0.628,-0.051,1.35,18,30
SAT0005015,FIELD0077,2026-02-02,-0.078,0.321,0.11,23,20
SAT0005016,FIELD0040,2025-03-16,0.335,0.296,2.38,59,20
SAT0005017,FIELD0105,2025-07-04,-0.037,0.738,3.89,6,30
SAT0005018,FIELD0175,2025-11-12,0.703,0.553,4.51,98,20
SAT0005019,FIELD0044,2025-09-29,0.405,0.194,1.96,5,20
SAT0005020,FIELD0015,2025-12-01,0.604,0.317,3.51,71,30
SAT0005021,FIELD0076,2025-08-13,0.854,-0.088,3,4,30
SAT0005022,FIELD0178,2025-04-04,0.724,0.642,0.97,15,20
SAT0005023,FIELD0144,2025-06-29,0.464,0.537,3.08,18,10
SAT0005024,FIELD0118,2025-07-05,0.507,0.46,5.13,71,10
SAT0005025,FIELD0073,2026-01-02,0.693,-0.065,4.52,99,10
SAT0005026,FIELD0100,2026-01-20,0.566,0.104,3,80,30
SAT0005027,FIELD0104,2025-03-07,0.74,0.3,4.98,56,20
SAT0005028,FIELD0030,2025-12-10,0.445,0.088,0.89,48,30
SAT0005029,FIELD0013,2025-08-01,0.043,0.496,5.8,71,30
SAT0005030,FIELD0102,2025-08-21,0.542,0.485,4.42,29,10
SAT0005031,FIELD0061,2025-09-19,0.848,0.006,5.15,32,20
SAT0005032,FIELD0200,2025-06-30,0.792,0.072,2.05,33,20
SAT0005033,FIELD0143,2025-11-07,0.336,-0.047,1.98,94,30
SAT0005034,FIELD0145,2025-12-22,0.698,0.77,4.74,27,20
SAT0005035,FIELD0047,2025-05-29,0.268,0.654,4.5,5,30
SAT0005036,FIELD0086,2025-08-14,0.23,0.557,4.63,9,20
SAT0005037,FIELD0148,2025-03-26,0.456,0.411,3.87,90,20
SAT0005038,FIELD0077,2026-01-11,0.38,-0.003,2.17,19,20
SAT0005039,FIELD0163,2025-07-19,0.486,0.297,5.52,9,10
SAT0005040,FIELD0167,2026-01-11,0.725,0.561,3.92,2,10
SAT0005041,FIELD0102,2025-06-13,0.001,0.267,3.16,35,30
SAT0005042,FIELD0131,2025-12-06,0.473,-0.079,3.89,44,30
SAT0005043,FIELD0123,2025-10-31,0.217,0.072,1.95,37,20
SAT0005044,FIELD0088,2025-06-09,0.594,0.598,4.63,68,30
SAT0005045,FIELD0075,2025-05-08,0.656,0.78,3.43,51,20
SAT0005046,FIELD0034,2025-03-22,0.664,0.787,4.71,55,20
SAT0005047,FIELD0151,2025-11-06,0.024,0.28,4.17,74,10
SAT0005048,FIELD0075,2025-06-13,0.156,0.475,3.16,33,10
SAT0005049,FIELD0140,2025-07-10,0.629,-0.001,5.11,100,20
SAT0005050,FIELD0164,2025-10-06,0.493,0.303,1.42,16,10
SAT0005051,FIELD0077,2025-04-09,0.874,0.23,2.51,68,30
SAT0005052,FIELD0022,2025-10-25,0.254,0.682,0.14,48,20
SAT0005053,FIELD0010,2025-07-29,0.231,0.195,3.58,59,20
SAT0005054,FIELD0086,2025-09-07,-0.057,0.528,4.55,90,10
SAT0005055,FIELD0010,2026-01-30,-0.082,0.262,5.44,18,20
SAT0005056,FIELD0178,2025-03-12,-0.03,0.187,0.31,57,10
SAT0005057,FIELD0118,2025-12-30,0.283,-0.022,3.08,47,30
SAT0005058,FIELD0025,2025-10-21,0.783,0.338,3.67,70,30
SAT0005059,FIELD0012,2026-01-31,0.627,0.458,0.03,69,30
