record_id,field_id,date,temp_max_c,temp_min_c,precipitation_mm,humidity_percent,wind_speed_kmh,solar_radiation_wm2
WH0005067,FIELD0044,2026-01-05,10.6,4.7,36.7,83,27.4,698
WH0005068,FIELD0108,2025-02-15,28.7,-0.8,32.3,34,14.6,667
WH0005069,FIELD0023,2025-02-26,22.3,4.4,23.2,48,7.4,531
WH0005070,FIELD0187,2025-12-26,28.7,7.7,5.9,86,5.1,619
WH0005071,FIELD0019,2025-12-23,11.8,-1.5,39.2,38,13.7,396
WH0005072,FIELD0103,2025-12-26,35.2,22.7,2.2,61,19.8,349
WH0005073,FIELD0061,2025-11-16,36.7,29.5,24.9,71,30.6,397
WH0005074,FIELD0094,2025-08-20,23.5,0,48.6,75,15,671
WH0005075,FIELD0084,2025-09-13,31.4,24.4,16.9,30,18.9,558
WH0005076,FIELD0189,2025-03-10,15,9.6,2.4,95,23,242
WH0005077,FIELD0016,2026-01-02,18.5,9.7,12.1,76,13.8,718
WH0005078,FIELD0027,2025-09-13,36.4,8.7,17.1,61,21.2,199
WH0005079,FIELD0128,2025-01-22,15.3,-2.2,4.2,68,39.4,441
WH0005080,FIELD0144,2025-05-08,25.9,9.7,38.6,38,38.9,126
WH0005081,FIELD0163,2025-09-03,23.1,-0.2,33.3,87,25.7,495
WH0005082,FIELD0087,2026-02-06,24.7,19,45.1,42,24.2,572
WH0005083,FIELD0084,2025-11-17,15.4,4.4,8.2,67,2.7,425
WH0005084,FIELD0196,2025-07-18,25.7,19.4,11.6,68,35.3,641
WH0005085,FIELD0068,2025-06-21,25.2,18.5,25.7,56,17.9,518
WH0005086,FIELD0161,2025-06-02,38.1,3.8,25.3,52,5.4,319
WH0005087,FIELD0137,2026-01-03,23.7,3.6,36.8,36,32.1,401
WH0005088,FIELD0063,2025-01-23,32,9.6,37.3,68,11.1,759
WH0005089,FIELD0090,2025-05-14,28.8,21.4,2.1,93,16.1,100
WH0005090,FIELD0018,2025-07-26,14.7,2,15.1,47,10.7,567
WH0005091,FIELD0059,2025-08-02,22.7,16.6,10.7,75,0,587
WH0005092,FIELD0028,2025-01-14,19,12.4,11,84,26.6,272
WH0005093,FIELD0018,2025-01-21,14.1,3,46.9,41,20,585
WH0005094,FIELD0044,2025-12-19,30.6,17.3,19.8,86,14,642
WH0005095,FIELD0193,2025-04-13,35.1,27,1.4,83,26.4,572
WH0005096,FIELD0086,2025-02-13,23.8,-1.8,26.4,37,13.6,602
WH0005097,FIELD0157,2025-11-07,14.7,9,45.8,34,26.6,345
WH0005098,FIELD0045,2025-08-28,29.7,-3.9,13.5,71,17,419
WH0005099,FIELD0030,2025-01-10,28.5,5.8,1.7,39,1.7,323
WH0005100,FIELD0089,2026-02-12,26.6,-4.7,31.2,47,6.2,640
WH0005101,FIELD0151,2026-01-07,14.8,-4.6,37.2,89,21.1,551
WH0005102,FIELD0044,2025-02-03,27.6,2.8,3.6,32,8.1,722
WH0005103,FIELD0065,2025-05-13,15.8,0.2,1,45,39.4,777
WH0005104,FIELD0160,2025-03-18,17.2,7.5,45.2,76,12.3,684
WH0005105,FIELD0044,2025-08-23,24.7,8.8,30.6,71,9.7,221
WH0005106,FIELD0190,2025-10-26,23.1,8.4,30.2,39,22.2,652
WH0005107,FIELD0142,2025-04-12,31.9,5.1,3.1,92,6.7,552
WH0005108,FIELD0176,2025-08-26,38.9,24.2,34.5,65,32.4,76
WH0005109,FIELD0102,2025-06-25,22.6,5.4,48.8,43,30.5,675
WH0005110,FIELD0022,2025-02-17,26.5,0.8,21.6,56,6.2,710
WH0005111,FIELD0083,2026-01-28,30.3,14.4,36.7,74,31.3,777
WH0005112,FIELD0004,2025-02-06,14.1,4.9,43.3,50,28.6,317
WH0005113,FIELD0002,2025-11-07,16.5,-1,8.4,43,31.7,484
WH0005114,FIELD0188,2025-01-10,13.5,1.1,30,82,32.9,424
WH0005115,FIELD0112,2026-02-13,32.8,11.8,0,74,29.3,620
WH0005116,FIELD0053,2025-04-02,28.9,14.9,11.6,91,4.2,786
WH0005117,FIELD0119,2025-12-25,11.4,5.8,23.8,83,33.2,158
WH0005118,FIELD0041,2025-03-10,17.3,11.2,49.4,35,13.6,519
WH0005119,FIELD0069,2025-08-25,11.1,-3.1,35.9,38,37.3,273
WH0005120,FIELD0013,2025-06-11,14,-3.3,49.5,43,11.1,57
WH0005121,FIELD0173,2025-08-23,36.7,-1.4,29,36,21.4,358
WH0005122,FIELD0077,2026-01-24,35.6,24.4,46.2,79,22.6,370
WH0005123,FIELD0048,2026-01-09,32.1,-1.6,10.7,89,12.8,252
WH0005124,FIELD0140,2025-05-26,26.1,9.1,8.1,42,33.6,359
WH0005125,FIELD0098,2025-04-06,27.3,6,22.5,43,25.3,244
WH0005126,FIELD0129,2025-05-05,37.7,5.2,44,50,12.3,601
WH0005127,FIELD0062,2026-02-07,27.7,14.8,20,91,28.9,217
WH0005128,FIELD0060,2025-04-02,31,24.1,11.7,33,35.9,214
WH0005129,FIELD0170,2025-04-13,24.9,5.1,34.5,68,39.3,274
WH0005130,FIELD0179,2025-04-16,18.1,-0.6,12.8,62,25.9,81
WH0005131,FIELD0170,2025-04-09,26.3,-1.6,46.7,40,24.4,541
WH0005132,FIELD0180,2025-06-18,36.2,9.5,6.1,80,38.7,343
WH0005133,FIELD0131,2025-12-06,17.3,6.9,41,31,34,437
WH0005134,FIELD0112,2026-02-07,37.5,16.5,27.2,34,30.6,678
WH0005135,FIELD0145,2025-01-14,16.2,1.3,21.9,88,15,270
WH0005136,FIELD0108,2025-02-19,29.4,18,5.1,81,32.7,84
WH0005137,FIELD0158,2025-07-06,16.8,-4.9,39.7,78,38.3,325
WH0005138,FIELD0161,2025-06-07,35.2,2,39.1,91,3,499
WH0005139,FIELD0068,2025-06-16,36.8,29.6,35.7,42,11.3,567
WH0005140,FIELD0169,2025-10-05,12.7,4.5,48.4,89,30.1,701
WH0005141,FIELD0108,2025-09-13,29.3,-3.4,34.1,86,28.4,528
WH0005142,FIELD0076,2025-12-21,26.9,14.8,48.3,35,22.2,716
WH0005143,FIELD0087,2025-11-04,11.1,4.4,32.1,69,17.6,132
WH0005144,FIELD0096,2025-09-30,37.8,5,3.5,88,36.7,352
WH0005145,FIELD0190,2025-09-13,10.7,-1.7,49.3,61,32.9,175
WH0005146,FIELD0155,2026-02-12,37.1,15.2,0.8,62,25.2,409
WH0005147,FIELD0091,2025-08-19,24,5.8,26.3,75,3.7,458
WH0005148,FIELD0083,2025-10-18,34.1,24.2,39.9,57,12.8,222
WH0005149,FIELD0139,2025-11-09,22.3,7.6,38.2,95,37.6,476
WH0005150,FIELD0099,2025-07-02,13.2,2.8,20.1,44,35.9,565
WH0005151,FIELD0065,2025-11-23,39.5,23.8,37.3,61,24.7,97
WH0005152,FIELD0177,2026-01-29,38.5,10.5,39,83,17.7,528
WH0005153,FIELD0052,2025-05-20,15.5,6.7,24.9,34,26,99
WH0005154,FIELD0018,2026-02-10,21.6,3.7,4.1,79,17.8,722
WH0005155,FIELD0066,2025-04-16,29.9,19.5,43.4,30,0.2,409
WH0005156,FIELD0138,2025-09-30,14.1,-3.2,42.7,34,17.7,51
WH0005157,FIELD0195,2025-04-23,12.8,-3.7,44.8,52,29.6,707
WH0005158,FIELD0096,2025-01-21,26.2,5,34.1,32,31.5,252
WH0005159,FIELD0049,2025-03-11,39.2,-0.9,13.8,92,14.8,255
WH0005160,FIELD0095,2025-03-13,12.7,6.7,24.3,79,0.3,111
WH0005161,FIELD0036,2026-02-07,10.2,3.7,24.2,74,9.8,223
WH0005162,FIELD0065,2026-01-19,25.3,20.2,4,69,8.4,467
WH0005163,FIELD0118,2025-10-30,29.4,6.6,4.3,85,27,319
WH0005164,FIELD0133,2025-08-12,29.1,8.7,42.1,83,26.4,143
WH0005165,FIELD0054,2025-06-14,24,-0.3,39.7,42,14.1,97
WH0005166,FIELD0021,2026-01-31,39,3.1,41.3,82,35.8,191
WH0005167,FIELD0172,2025-06-28,13.1,0.6,3.5,68,27.1,254
WH0005168,FIELD0081,2025-06-11,17.1,5.3,32.3,77,29.8,677
WH0005169,FIELD0107,2025-05-11,19.8,10.2,28.5,72,7.5,159
WH0005170,FIELD0182,2025-04-21,17.1,9.1,33.2,56,32.1,73
WH0005171,FIELD0147,2025-05-19,38.1,23,45.8,80,36.5,794
WH0005172,FIELD0147,2025-07-07,38.3,7.3,36,81,29.2,723
WH0005173,FIELD0178,2025-04-16,29,5.7,30.9,32,13.6,79
WH0005174,FIELD0024,2026-02-09,29,2.9,24.8,51,13,203
WH0005175,FIELD0170,2025-11-06,18.1,9.7,4.5,75,20.4,187
WH0005176,FIELD0024,2025-04-24,16.5,0.7,43,55,36.4,447
WH0005177,FIELD0200,2026-02-12,19.6,-1.4,8.6,49,7.9,547
WH0005178,FIELD0119,2025-12-16,17.1,5.4,2,90,15,403
WH0005179,FIELD0080,2025-02-06,18.4,-2.7,13.4,90,21.9,115
WH0005180,FIELD0029,2025-03-03,27.8,16.7,8.8,79,36.1,730
WH0005181,FIELD0004,2025-04-07,37.6,29,20.2,71,25.4,147
WH0005182,FIELD0197,2025-07-26,30.3,-4.5,14.7,54,2.8,171
WH0005183,FIELD0084,2025-04-17,32.6,24.9,4.3,83,4.4,558
WH0005184,FIELD0027,2026-02-10,17.7,-1.9,7.3,45,4.2,103
WH0005185,FIELD0044,2025-08-07,38.5,2.4,1.5,86,13,453
WH0005186,FIELD0025,2025-05-18,27.5,10.8,1.1,64,6.4,774
WH0005187,FIELD0168,2025-06-18,33.1,16.1,49,63,38.4,438
WH0005188,FIELD0148,2025-10-01,21.4,5,42.4,95,33.1,393
WH0005189,FIELD0013,2025-09-03,19.3,-3.8,12.5,50,35.9,665
WH0005190,FIELD0009,2025-10-26,16.8,-1.1,21,53,12.5,82
WH0005191,FIELD0188,2026-01-04,38.1,5.6,13.9,73,14.6,227
WH0005192,FIELD0114,2026-01-22,28.2,19.9,1.8,33,6.6,356
WH0005193,FIELD0035,2025-04-15,37.1,-3,31.7,33,2.7,491
WH0005194,FIELD0070,2025-12-23,33.7,2,18.9,92,30.6,244
WH0005195,FIELD0060,2025-03-28,30.3,-1.4,32.7,80,8.4,253
WH0005196,FIELD0011,2025-04-13,32.9,23,43.7,43,22.7,357
WH0005197,FIELD0066,2025-04-28,34.5,18.6,12.8,84,9.7,357
WH0005198,FIELD0032,2025-08-14,18.9,-3.8,35.9,72,7.9,486
WH0005199,FIELD0005,2025-10-24,39.2,21.5,14.9,50,4.8,225
WH0005200,FIELD0038,2025-06-21,27.5,19.8,7.4,79,0.3,328
WH0005201,FIELD0053,2025-02-01,36.5,29,24.3,78,10.7,713
WH0005202,FIELD0184,2025-08-22,12.2,-4.1,42.5,60,11.9,643
WH0005203,FIELD0156,2025-09-24,17.1,10.6,1.5,59,38.3,198
WH0005204,FIELD0160,2025-07-02,27.1,-1.4,36.2,60,16.2,118
WH0005205,FIELD0113,2025-10-06,23,-0.7,30.5,60,28.2,439
WH0005206,FIELD0106,2025-10-23,11,3.4,18.1,32,28.3,783
WH0005207,FIELD0007,2025-09-29,30.4,0.5,42.9,37,2.7,563
WH0005208,FIELD0146,2025-06-30,38.8,4.2,5.5,46,38.4,281
WH0005209,FIELD0007,2025-09-15,30.5,-0.8,28.7,66,32.9,794
WH0005210,FIELD0021,2025-03-05,36,-4.4,46.7,71,32.6,604
WH0005211,FIELD0150,2026-01-28,13.5,-3,14.4,61,7.9,638
WH0005212,FIELD0145,2025-05-13,14.7,1.8,12.6,69,33.3,715
WH0005213,FIELD0181,2025-08-09,28.7,0.5,34,83,38.1,112
WH0005214,FIELD0015,2025-09-04,27.5,5.1,39.7,79,20.9,501
WH0005215,FIELD0025,2025-05-11,34.2,0.2,48.1,66,39.8,664
WH0005216,FIELD0155,2025-08-07,13.4,-4.4,45.8,83,27.4,571
WH0005217,FIELD0056,2025-06-18,17.9,6.6,31.1,66,24.5,447
WH0005218,FIELD0008,2026-01-24,19.7,9.6,25.7,73,31.5,788
WH0005219,FIELD0006,2025-04-27,13.6,0.4,10.8,88,8.8,368
WH0005220,FIELD0172,2026-02-12,37.3,13.1,10.9,91,28.3,223
WH0005221,FIELD0070,2025-01-18,32.4,25.3,3.3,64,36,123
WH0005222,FIELD0029,2025-05-14,22.6,9.6,46.6,36,18.5,400
WH0005223,FIELD0007,2025-06-11,33,13.3,32.1,38,0.9,621
WH0005224,FIELD0045,2025-03-19,39.8,6.3,40.1,60,14,96
WH0005225,FIELD0045,2025-08-06,12.5,0.4,39.7,91,32.7,420
WH0005226,FIELD0026,2025-11-24,20.6,9.6,12.8,57,29,332
WH0005227,FIELD0027,2025-01-12,22.4,5.9,0.8,31,8.6,298
WH0005228,FIELD0190,2025-08-23,15.2,-2.2,18.2,88,11.8,169
WH0005229,FIELD0040,2025-08-19,34.4,25.7,14,47,37.8,543
WH0005230,FIELD0077,2026-02-13,30.9,11.3,47.7,70,12.7,127
WH0005231,FIELD0186,2025-04-16,22.3,4.3,48.7,76,24,624
WH0005232,FIELD0024,2026-01-28,34.2,-5,2.4,46,0.8,243
WH0005233,FIELD0171,2025-06-10,28,6.7,38.9,51,10.6,171
WH0005234,FIELD0063,2025-05-19,11.8,-1.1,26.1,93,18.6,394
WH0005235,FIELD0198,2025-12-03,32,6.8,0,41,15.3,262
WH0005236,FIELD0065,2026-01-29,28.4,-3.7,17,78,17.8,686
WH0005237,FIELD0117,2025-12-26,12.6,1.6,3.8,35,5.1,446
WH0005238,FIELD0101,2025-06-07,32.1,2.5,23.5,92,9.7,404
WH0005239,FIELD0103,2025-12-08,19.9,-0.4,2.7,55,30.6,364
WH0005240,FIELD0073,2025-02-13,10.1,-4.4,49.1,93,23.9,517
WH0005241,FIELD0117,2025-06-27,14.3,-3.6,28.9,50,14.9,462
WH0005242,FIELD0051,2025-03-29,33.1,19.1,45.9,71,11.4,132
WH0005243,FIELD0016,2026-01-02,13.7,-0.7,0.1,79,18.9,517
WH0005244,FIELD0150,2025-07-14,29,4.3,21.7,60,30.8,800
WH0005245,FIELD0168,2025-06-21,30,22.6,0.4,55,27.9,406
WH0005246,FIELD0036,2025-05-06,33.5,0.4,28.7,75,2,81
WH0005247,FIELD0083,2026-02-14,33.1,10.1,3.8,53,31.8,606
WH0005248,FIELD0008,2025-04-10,37.1,21.2,20.3,78,12,164
WH0005249,FIELD0093,2025-11-29,17.6,0.5,0.4,80,34,716
WH0005250,FIELD0168,2025-02-24,16.4,-3.8,4.4,34,25.5,227
WH0005251,FIELD0077,2026-01-05,17.9,-4.8,19.4,76,25.7,693
WH0005252,FIELD0172,2025-10-15,26.3,8.4,39.3,47,39.4,358
WH0005253,FIELD0015,2026-02-11,16.5,3.4,30.5,45,23.1,775
WH0005254,FIELD0060,2025-04-22,16,8.1,2.8,63,1.7,124
WH0005255,FIELD0015,2025-01-19,10.9,-4,7.5,64,29,112
WH0005256,FIELD0198,2025-10-29,14.7,4.7,32.1,87,12.5,485
WH0005257,FIELD0035,2025-06-29,27,1,0.7,82,32.3,332
WH0005258,FIELD0104,2026-01-08,14.6,-4.5,46,75,36.9,356
WH0005259,FIELD0114,2025-02-05,17.2,3.4,12,64,26.7,336
WH0005260,FIELD0093,2025-10-31,34.1,-3.3,46.7,38,28.4,750
WH0005261,FIELD0146,2025-09-04,22.3,4.2,0.4,75,34.9,662
WH0005262,FIELD0054,2025-06-11,25.6,1.5,14.3,45,26.9,710
WH0005263,FIELD0025,2026-02-02,28.9,9.5,48.8,92,33.4,543
WH0005264,FIELD0178,2025-09-01,18.7,0.7,31.7,51,29.5,392
WH0005265,FIELD0042,2026-01-26,11.8,3.9,20,74,36.8,97
WH0005266,FIELD0050,2026-02-14,34.6,15.3,31.6,69,17.3,535
WH0005267,FIELD0199,2025-03-11,13.7,6,1.6,35,18.4,644
WH0005268,FIELD0097,2025-03-16,33.8,5.2,15.9,47,34,415
WH0005269,FIELD0044,2025-11-05,23.5,13.1,45.9,77,13.8,70
WH0005270,FIELD0055,2025-07-28,28.4,18.2,46.9,47,30.5,527
WH0005271,FIELD0167,2025-09-18,20.5,-3.3,38.3,65,9.7,440
WH0005272,FIELD0049,2026-01-18,29.9,17.3,25.9,41,7.1,476
WH0005273,FIELD0101,2025-09-24,19.8,4.5,41.8,39,28.2,794
WH0005274,FIELD0132,2025-02-05,20.5,5.7,43.3,62,17.9,659
WH0005275,FIELD0083,2025-09-28,12.6,4.8,40.4,85,31.9,130
WH0005276,FIELD0110,2025-01-19,23.4,4,36.5,77,37,400
WH0005277,FIELD0106,2025-03-01,35.4,27.9,42.7,61,2,668
WH0005278,FIELD0055,2026-02-01,13.4,-0.7,0.4,32,29.7,747
WH0005279,FIELD0015,2025-04-09,19,2.2,47.4,64,23.2,468
WH0005280,FIELD0001,2025-05-31,27.6,1.5,40,80,12,242
WH0005281,FIELD0109,2025-12-26,13,5.1,49.5,58,38.5,523
WH0005282,FIELD0043,2026-02-07,10.2,1.3,15.6,37,25.3,489
WH0005283,FIELD0171,2025-09-11,13.5,2.8,44.4,73,29.6,428
WH0005284,FIELD0070,2025-03-07,34.1,0.9,19.8,63,27,213
WH0005285,FIELD0197,2026-01-27,22.6,7.4,40.6,30,22.6,336
WH0005286,FIELD0111,2025-06-04,10.4,0.2,29.9,45,20,698
WH0005287,FIELD0091,2025-07-14,39,14.4,31,32,23.4,392
WH0005288,FIELD0031,2025-06-17,19.8,1,5.4,91,0.9,607
WH0005289,FIELD0001,2025-04-25,26.2,17,36,47,16.2,784
WH0005290,FIELD0121,2025-04-27,32,10.1,26.1,68,11.2,93
WH0005291,FIELD0039,2025-02-06,23.6,3.1,36.9,80,35.5,58
WH0005292,FIELD0097,2025-07-14,16.1,3.9,47.8,90,23.1,530
WH0005293,FIELD0037,2025-03-08,24.5,-2.1,32.2,64,30.3,172
WH0005294,FIELD0113,2025-12-31,23.8,13.6,9.6,80,8.7,116
WH0005295,FIELD0036,2025-10-10,18.3,1.1,36.6,50,35.9,398
WH0005296,FIELD0077,2025-01-03,11.4,-0.9,14.7,61,13,397
WH0005297,FIELD0104,2025-09-23,33.2,1.7,29.4,71,29.7,782
WH0005298,FIELD0126,2025-04-10,16.3,10.8,20.8,71,19.2,250
WH0005299,FIELD0188,2025-07-03,31.4,25.9,39.6,31,29.9,236
WH0005300,FIELD0070,2025-05-11,35.5,14.5,8.2,76,14.8,155
WH0005301,FIELD0085,2025-03-28,19.1,3.7,0.1,40,14,616
WH0005302,FIELD0086,2025-03-28,18.5,4.4,21.3,66,9.2,322
WH0005303,FIELD0153,2025-10-23,35.4,4.1,2.6,72,36.3,628
WH0005304,FIELD0044,2025-08-17,29,-0.2,38.9,34,14.1,265
WH0005305,FIELD0002,2025-01-06,34.9,8.1,10,93,28.4,738
WH0005306,FIELD0179,2025-03-18,39.4,27.4,10.7,54,22.3,388
WH0005307,FIELD0130,2025-09-04,39.6,9.7,13.5,92,9.2,719
WH0005308,FIELD0194,2025-11-30,38.1,6.2,35.4,69,5.3,775
WH0005309,FIELD0010,2025-05-30,18.8,-0.5,38.3,33,39.5,686
WH0005310,FIELD0027,2025-09-27,24.2,1.2,1,38,19.3,794
WH0005311,FIELD0096,2026-01-16,11.1,1.8,42.3,54,29,793
WH0005312,FIELD0040,2025-08-03,13.7,-3.5,28.6,54,37.1,798
WH0005313,FIELD0163,2025-10-19,32.6,-1.9,33.6,38,34.5,482
WH0005314,FIELD0098,2025-10-03,29.8,10.6,21.7,46,11,125
WH0005315,FIELD0028,2025-08-02,12.9,1.7,32.7,37,36.3,454
WH0005316,FIELD0079,2025-03-14,18.3,-0.4,18.8,76,30.6,389
WH0005317,FIELD0032,2025-05-21,18.8,-0.2,5.2,44,21.2,646
WH0005318,FIELD0053,2025-07-25,23.3,12.3,0.1,71,13.1,491
WH0005319,FIELD0139,2025-10-18,18.6,7.9,33.4,32,21.2,460
WH0005320,FIELD0036,2025-07-13,37.7,14,44.8,83,15.4,781
WH0005321,FIELD0173,2025-03-30,29.2,21.3,23.7,92,0.6,471
WH0005322,FIELD0200,2025-01-02,27.6,11.6,17,92,8.7,702
WH0005323,FIELD0082,2025-05-29,32.7,20.7,49.1,90,25.4,63
WH0005324,FIELD0181,2025-01-24,24.2,-2.5,9.3,40,16.9,313
WH0005325,FIELD0126,2025-08-17,23.8,8.5,28.3,50,13.7,654
WH0005326,FIELD0009,2025-06-18,10,-2.9,13.3,92,28.7,100
WH0005327,FIELD0185,2025-08-13,12.5,6.6,11.5,50,24.1,737
WH0005328,FIELD0166,2025-11-19,18.9,11,32.8,83,5.6,312
WH0005329,FIELD0021,2025-07-30,26.1,16.6,0.2,63,4.1,683
WH0005330,FIELD0071,2025-02-25,25.9,20.8,8.3,68,12.8,390
WH0005331,FIELD0033,2025-07-19,32.1,24.1,2,46,10.8,163
WH0005332,FIELD0162,2025-02-28,23.8,14.8,45.4,48,29.1,644
WH0005333,FIELD0105,2025-07-14,28.7,11.3,41.4,64,10.1,412
WH0005334,FIELD0014,2025-10-30,12.4,3,26.1,64,19.7,677
WH0005335,FIELD0042,2025-05-27,27.9,18.5,44.4,87,8,386
WH0005336,FIELD0060,2025-01-13,19.7,-5,31.3,84,39.8,139
WH0005337,FIELD0088,2026-01-12,38.9,24.2,20,75,16.8,580
WH0005338,FIELD0132,2025-11-20,11.1,5.6,21.8,65,23,230
WH0005339,FIELD0124,2025-08-04,11.7,3.9,16,39,25.6,713
WH0005340,FIELD0168,2025-10-11,14.1,1.7,37.5,88,21,462
WH0005341,FIELD0034,2025-06-20,35.3,12,15.1,87,22.2,277
WH0005342,FIELD0111,2026-01-18,20.4,5.2,23.3,81,25.9,416
WH0005343,FIELD0131,2025-01-07,30.9,-4,34.4,81,32.3,598
WH0005344,FIELD0115,2026-01-18,22.8,6.3,31.3,90,31.5,289
WH0005345,FIELD0150,2025-05-18,33.9,-3.4,28.8,74,22.3,605
WH0005346,FIELD0195,2025-05-08,26,-4.8,39.4,55,15.8,502
WH0005347,FIELD0091,2025-10-18,29.9,17.5,25.9,41,33.5,357
WH0005348,FIELD0073,2025-10-31,13.1,6.1,16.9,40,18.2,742
WH0005349,FIELD0090,2025-11-20,30.5,18.6,0,46,15.9,283
WH0005350,FIELD0122,2025-12-03,24.4,8.2,6.1,90,26.2,502
WH0005351,FIELD0001,2026-01-07,20.1,-0.3,17.4,95,27.3,341
WH0005352,FIELD0145,2025-12-17,29.1,20.2,14.6,86,9.2,522
WH0005353,FIELD0108,2025-07-13,13,5.7,14.2,94,30.2,202
WH0005354,FIELD0151,2025-01-11,22.8,-2.1,32.2,51,31,117
WH0005355,FIELD0079,2026-02-12,36.8,-3.2,23.3,58,22.1,651
WH0005356,FIELD0114,2025-02-04,22.1,-0.8,33.9,40,33.7,90
WH0005357,FIELD0090,2025-11-17,34.7,17.5,32,94,6.8,693
WH0005358,FIELD0029,2025-05-08,29.3,16.5,4.4,86,24.4,208
WH0005359,FIELD0162,2026-01-25,28.7,23.7,48.4,31,8.2,610
WH0005360,FIELD0113,2025-11-23,23.9,-3.9,8.1,44,36.7,640
WH0005361,FIELD0085,2025-08-17,28.9,22.9,7.8,42,13.9,796
WH0005362,FIELD0185,2025-07-30,39.1,26.6,19.7,70,25.4,760
WH0005363,FIELD0047,2025-05-08,17.7,0,10.4,71,18.7,670
WH0005364,FIELD0166,2025-02-08,35.4,8,33,55,21.2,223
WH0005365,FIELD0174,2025-02-23,16.1,7.2,0.2,78,13.6,235
WH0005366,FIELD0083,2025-11-04,29.2,10.2,26.7,58,34,788
WH0005367,FIELD0136,2025-04-02,25.2,0.7,43.6,52,37.1,197
WH0005368,FIELD0055,2025-02-08,39.9,18.4,27.8,45,1.9,57
WH0005369,FIELD0042,2025-05-01,32,10.3,22.5,95,32.8,284
WH0005370,FIELD0046,2025-05-25,12.8,2.4,1.4,77,27.2,353
WH0005371,FIELD0093,2025-11-10,27,20.7,33,57,28,185
WH0005372,FIELD0135,2025-06-25,20.3,0.1,9.5,91,18.6,766
WH0005373,FIELD0195,2025-11-26,25.5,7.4,35.4,61,28,767
WH0005374,FIELD0080,2025-02-07,32.9,17.4,2.9,66,38.6,543
WH0005375,FIELD0093,2026-02-02,25.9,19.4,31.4,37,3,386
WH0005376,FIELD0145,2025-07-24,13.9,1.9,14.6,69,3.3,576
WH0005377,FIELD0035,2025-09-18,29.7,9.8,27.1,30,36.2,723
WH0005378,FIELD0170,2025-07-06,36,9,47.5,63,14.2,85
WH0005379,FIELD0119,2025-12-22,11.5,3.8,31.8,95,29.3,415
WH0005380,FIELD0110,2025-10-09,10,0,13.1,79,4,259
WH0005381,FIELD0123,2025-01-02,20.5,2.4,33.6,89,0.4,719
WH0005382,FIELD0070,2025-10-09,35.3,24.1,30.1,83,15.2,625
WH0005383,FIELD0046,2025-11-22,26.5,12.8,2.8,46,3.1,474
WH0005384,FIELD0141,2025-12-22,23.7,15.8,44.6,95,2.2,84
WH0005385,FIELD0022,2025-01-25,20.7,5,3.2,65,1.3,682
WH0005386,FIELD0056,2026-01-05,22.2,16.8,43.1,85,34.8,57
WH0005387,FIELD0148,2025-12-26,13.5,-2,49.2,46,18.5,757
WH0005388,FIELD0106,2025-06-13,18.2,5.1,18.1,65,18.3,693
WH0005389,FIELD0026,2025-07-16,18.9,-3.5,6.8,57,24.4,578
WH0005390,FIELD0147,2025-07-28,34,17.6,39.5,86,39.2,193
WH0005391,FIELD0124,2025-06-25,19.7,0,45.9,56,1.2,163
WH0005392,FIELD0004,2025-07-02,11.3,6.2,49.2,55,10.5,499
WH0005393,FIELD0150,2025-06-08,16.9,0.2,38.3,66,21.6,775
WH0005394,FIELD0158,2025-03-07,13.5,0.8,1.9,62,22.7,458
WH0005395,FIELD0054,2025-10-24,23.9,8.4,39,69,1.3,232
WH0005396,FIELD0090,2026-01-20,39,10.7,6.1,33,36.9,694
WH0005397,FIELD0106,2025-11-03,10.5,2.7,2.3,77,5.1,633
WH0005398,FIELD0167,2025-01-15,26.6,2.8,13,32,18.6,524
WH0005399,FIELD0035,2025-04-17,29,12.7,38.9,48,29.8,166
WH0005400,FIELD0101,2025-03-16,16.2,-3.6,37.9,55,23.5,217
WH0005401,FIELD0095,2026-01-17,26.6,-0.8,34,46,29.2,532
WH0005402,FIELD0019,2025-05-22,13.6,-3.9,3.6,59,8.5,364
WH0005403,FIELD0164,2025-08-05,17.1,7.4,6.7,45,11.6,440
WH0005404,FIELD0031,2025-06-30,35.2,23.9,37.1,38,11.2,700
WH0005405,FIELD0061,2025-12-02,14.8,6.9,5.4,51,33,328
WH0005406,FIELD0134,2025-02-06,14.5,6.1,0.9,92,38.6,642
WH0005407,FIELD0039,2025-11-21,18.5,12.2,49.6,91,14.1,715
WH0005408,FIELD0065,2025-11-22,18.9,7.5,11.4,39,13.2,541
WH0005409,FIELD0085,2025-01-23,24.7,-4.1,2.7,62,11.2,657
WH0005410,FIELD0021,2025-12-22,13.3,-2.8,1.5,53,36.8,51
WH0005411,FIELD0130,2026-02-02,23,16.5,17.5,49,12.4,695
WH0005412,FIELD0018,2026-01-15,24.8,0.9,24.3,85,7.2,430
WH0005413,FIELD0125,2025-05-21,19.4,-3,49.7,63,27.5,302
WH0005414,FIELD0192,2025-04-11,11.2,-3.8,10.2,48,29.9,730
WH0005415,FIELD0057,2025-02-24,20,11.1,9.5,43,37.6,510
WH0005416,FIELD0089,2025-01-31,32.2,14.8,32.1,74,24,410
WH0005417,FIELD0149,2026-01-11,29.9,-5,17.2,35,33.5,420
WH0005418,FIELD0010,2025-03-11,24.2,8.7,20.4,47,11.8,68
WH0005419,FIELD0117,2025-05-30,15.9,5.4,32.6,46,30.4,624
WH0005420,FIELD0088,2025-05-11,22.1,0.5,4.8,41,34.3,789
