inspection_id,batch_id,inspector_id,inspection_time,sample_size,defects_found,defect_type,passed
INS0001819,BATCH001572,QC7,2025-06-16T11:28:38.963Z,38,2,coating_defect,Y
INS0001820,BATCH000487,QC1,2025-09-20T15:02:49.321Z,41,4,coating_defect,N
INS0001821,BATCH001478,QC3,2025-11-21T13:36:58.300Z,32,4,weld_defect,N
INS0001822,BATCH001010,QC15,2025-07-14T10:22:33.787Z,35,3,coating_defect,N
INS0001823,BATCH000790,QC10,2025-12-13T23:08:32.150Z,22,5,coating_defect,N
INS0001824,BATCH000272,QC1,2025-10-03T18:08:07.347Z,20,5,dimensional_error,N
INS0001825,BATCH001574,QC7,2025-07-14T23:56:55.565Z,28,0,none,Y
INS0001826,BATCH000779,QC20,2025-10-10T02:54:36.127Z,16,2,material_crack,Y
INS0001827,BATCH000381,QC7,2025-12-10T12:56:46.186Z,46,3,coating_defect,N
INS0001828,BATCH000655,QC4,2025-10-05T10:12:01.972Z,39,1,surface_scratch,Y
INS0001829,BATCH000624,QC14,2025-12-22T17:10:50.500Z,40,0,none,Y
INS0001830,BATCH000910,QC6,2025-06-15T08:06:51.616Z,43,0,none,Y
INS0001831,BATCH001019,QC6,2025-09-18T14:09:51.082Z,14,0,none,Y
INS0001832,BATCH000046,QC18,2026-02-08T02:56:00.410Z,44,2,dimensional_error,Y
INS0001833,BATCH001749,QC18,2025-06-04T13:24:23.196Z,20,3,material_crack,N
INS0001834,BATCH000038,QC13,2025-11-09T04:38:17.393Z,48,2,dimensional_error,Y
INS0001835,BATCH001678,QC14,2025-12-25T01:08:59.085Z,36,0,none,Y
INS0001836,BATCH001886,QC20,2025-11-01T21:39:29.857Z,50,1,material_crack,Y
INS0001837,BATCH001255,QC16,2025-09-06T00:40:02.457Z,11,5,material_crack,N
INS0001838,BATCH001566,QC12,2025-10-21T14:29:40.457Z,41,1,dimensional_error,Y
INS0001839,BATCH000807,QC2,2025-11-13T14:13:15.695Z,13,3,weld_defect,N
INS0001840,BATCH000110,QC7,2026-01-18T16:30:43.410Z,10,5,coating_defect,N
INS0001841,BATCH000990,QC7,2025-06-13T04:30:40.235Z,17,5,weld_defect,N
INS0001842,BATCH001139,QC6,2025-06-02T03:41:49.969Z,42,0,none,Y
INS0001843,BATCH000177,QC7,2026-01-15T13:48:14.542Z,35,4,surface_scratch,N
INS0001844,BATCH000908,QC18,2025-07-01T00:23:24.643Z,35,0,none,Y
INS0001845,BATCH001395,QC11,2025-12-01T18:28:27.252Z,21,0,none,Y
INS0001846,BATCH000052,QC16,2025-12-17T16:52:59.804Z,19,0,none,Y
INS0001847,BATCH001061,QC16,2025-07-05T08:46:46.174Z,10,3,dimensional_error,N
INS0001848,BATCH000649,QC13,2026-01-06T21:25:02.574Z,14,1,coating_defect,Y
INS0001849,BATCH001273,QC1,2025-09-22T11:29:13.206Z,48,5,material_crack,N
INS0001850,BATCH000731,QC1,2026-01-09T11:55:19.353Z,26,5,surface_scratch,N
INS0001851,BATCH001494,QC20,2025-08-03T04:54:28.616Z,32,3,dimensional_error,N
INS0001852,BATCH000379,QC10,2025-10-14T21:03:20.164Z,32,3,material_crack,N
INS0001853,BATCH001860,QC13,2025-07-10T03:13:32.546Z,20,5,dimensional_error,N
INS0001854,BATCH001207,QC6,2025-10-07T11:10:50.456Z,21,1,surface_scratch,Y
INS0001855,BATCH000518,QC1,2025-12-18T20:15:03.447Z,41,3,weld_defect,N
INS0001856,BATCH000031,QC13,2025-10-30T21:45:44.071Z,15,0,none,Y
INS0001857,BATCH000861,QC2,2026-02-14T02:22:32.741Z,17,1,material_crack,Y
INS0001858,BATCH000459,QC13,2026-01-07T11:28:01.806Z,11,0,none,Y
INS0001859,BATCH001782,QC2,2025-09-23T14:52:01.175Z,33,4,dimensional_error,N
INS0001860,BATCH001419,QC15,2025-11-04T15:03:50.878Z,48,3,weld_defect,N
INS0001861,BATCH001108,QC20,2025-10-19T13:54:43.664Z,22,1,material_crack,Y
INS0001862,BATCH001744,QC15,2025-09-04T22:54:15.426Z,31,2,dimensional_error,Y
INS0001863,BATCH000469,QC18,2026-01-04T08:29:14.420Z,31,0,none,Y
INS0001864,BATCH001216,QC12,2025-07-30T05:15:27.475Z,30,0,none,Y
INS0001865,BATCH000249,QC8,2025-06-28T12:03:21.805Z,46,3,weld_defect,N
INS0001866,BATCH000111,QC20,2025-12-31T02:33:40.758Z,48,0,none,Y
INS0001867,BATCH000739,QC7,2025-06-10T14:55:11.735Z,20,3,surface_scratch,N
INS0001868,BATCH001522,QC3,2025-06-17T01:08:56.584Z,12,2,material_crack,Y
INS0001869,BATCH000908,QC9,2025-06-13T17:26:21.498Z,23,2,material_crack,Y
INS0001870,BATCH000739,QC1,2025-08-19T02:43:12.612Z,50,1,dimensional_error,Y
INS0001871,BATCH000637,QC14,2025-08-30T16:41:03.539Z,32,3,coating_defect,N
INS0001872,BATCH001870,QC6,2025-12-01T22:22:49.187Z,17,0,none,Y
INS0001873,BATCH001972,QC9,2025-12-29T13:54:14.480Z,21,1,dimensional_error,Y
INS0001874,BATCH001175,QC15,2025-06-27T11:58:41.643Z,28,4,coating_defect,N
INS0001875,BATCH000574,QC6,2025-08-27T08:28:02.825Z,29,3,weld_defect,N
INS0001876,BATCH000158,QC20,2026-02-12T03:50:12.374Z,14,3,material_crack,N
INS0001877,BATCH001679,QC18,2025-07-03T15:52:02.264Z,48,1,surface_scratch,Y
INS0001878,BATCH001064,QC4,2025-10-02T20:29:07.798Z,24,1,coating_defect,Y
INS0001879,BATCH001784,QC17,2025-12-14T04:23:01.159Z,19,3,coating_defect,N
INS0001880,BATCH001438,QC10,2025-07-04T15:35:26.210Z,39,1,weld_defect,Y
INS0001881,BATCH000513,QC18,2025-06-06T10:42:58.176Z,48,5,dimensional_error,N
INS0001882,BATCH000985,QC9,2025-08-30T23:09:23.542Z,21,5,surface_scratch,N
INS0001883,BATCH001625,QC2,2025-06-26T09:58:55.679Z,29,4,surface_scratch,N
INS0001884,BATCH000764,QC15,2025-12-20T21:50:09.526Z,20,0,none,Y
INS0001885,BATCH001498,QC17,2026-01-31T01:06:19.674Z,39,0,none,Y
INS0001886,BATCH000894,QC7,2025-06-23T05:41:28.157Z,12,2,dimensional_error,Y
INS0001887,BATCH001302,QC20,2025-08-12T06:58:15.327Z,20,3,surface_scratch,N
INS0001888,BATCH001676,QC4,2025-12-08T06:04:04.682Z,36,5,material_crack,N
INS0001889,BATCH000981,QC13,2025-08-13T21:48:14.659Z,42,0,none,Y
INS0001890,BATCH001419,QC8,2025-12-19T23:00:48.671Z,15,0,none,Y
INS0001891,BATCH001389,QC7,2025-09-30T23:36:27.016Z,15,3,coating_defect,N
INS0001892,BATCH001926,QC16,2026-01-23T19:22:07.884Z,22,3,coating_defect,N
INS0001893,BATCH001664,QC12,2025-07-09T07:56:57.395Z,18,2,dimensional_error,Y
INS0001894,BATCH000025,QC7,2025-12-01T16:51:59.026Z,13,3,surface_scratch,N
INS0001895,BATCH001122,QC3,2025-11-03T16:35:40.277Z,13,2,surface_scratch,Y
INS0001896,BATCH001048,QC13,2025-08-14T23:29:02.829Z,41,3,dimensional_error,N
INS0001897,BATCH001881,QC9,2025-09-18T12:55:20.401Z,50,0,none,Y
INS0001898,BATCH001505,QC15,2025-11-21T13:55:59.407Z,32,2,weld_defect,Y
INS0001899,BATCH000178,QC2,2026-01-19T09:07:48.324Z,45,5,weld_defect,N
INS0001900,BATCH000284,QC7,2025-11-27T20:50:50.304Z,36,3,dimensional_error,N
INS0001901,BATCH001393,QC19,2026-01-30T04:34:34.693Z,20,5,dimensional_error,N
INS0001902,BATCH001368,QC10,2026-01-05T22:33:19.522Z,19,2,coating_defect,Y
INS0001903,BATCH001895,QC8,2026-01-14T15:26:57.478Z,44,0,none,Y
INS0001904,BATCH000430,QC6,2025-10-05T10:03:45.821Z,25,0,none,Y
INS0001905,BATCH000499,QC12,2025-12-20T17:52:41.249Z,15,4,material_crack,N
INS0001906,BATCH001290,QC7,2025-06-19T00:17:35.267Z,18,5,weld_defect,N
INS0001907,BATCH001606,QC5,2025-07-18T10:36:45.397Z,28,5,surface_scratch,N
INS0001908,BATCH000531,QC6,2025-10-02T12:33:44.609Z,31,3,surface_scratch,N
INS0001909,BATCH000948,QC14,2025-11-01T16:33:36.554Z,49,3,coating_defect,N
INS0001910,BATCH000827,QC11,2025-12-12T23:39:19.133Z,45,5,surface_scratch,N
INS0001911,BATCH001551,QC15,2025-06-09T19:55:15.681Z,47,2,dimensional_error,Y
INS0001912,BATCH000977,QC20,2025-06-06T10:22:38.821Z,35,2,material_crack,Y
INS0001913,BATCH000418,QC17,2025-12-02T09:14:15.389Z,32,0,none,Y
INS0001914,BATCH000570,QC3,2025-09-25T02:48:45.750Z,14,0,none,Y
INS0001915,BATCH000879,QC20,2026-02-05T14:22:14.913Z,21,0,none,Y
INS0001916,BATCH000280,QC19,2025-10-26T00:05:44.776Z,25,4,coating_defect,N
INS0001917,BATCH000033,QC4,2025-06-05T11:53:12.850Z,39,2,material_crack,Y
INS0001918,BATCH000271,QC5,2025-12-12T08:36:20.231Z,19,5,dimensional_error,N
INS0001919,BATCH000232,QC4,2025-11-29T18:27:47.437Z,33,2,material_crack,Y
INS0001920,BATCH000537,QC13,2025-11-15T18:24:34.408Z,31,4,surface_scratch,N
INS0001921,BATCH000386,QC18,2026-01-10T23:23:28.469Z,44,0,none,Y
INS0001922,BATCH001428,QC16,2026-01-22T10:20:22.102Z,19,2,dimensional_error,Y
INS0001923,BATCH000852,QC4,2025-08-31T02:33:25.095Z,29,4,weld_defect,N
INS0001924,BATCH000600,QC6,2025-08-23T00:09:03.404Z,29,5,dimensional_error,N
INS0001925,BATCH000786,QC8,2026-01-08T05:49:53.731Z,40,3,surface_scratch,N
INS0001926,BATCH000256,QC9,2026-02-11T03:30:07.820Z,33,5,coating_defect,N
INS0001927,BATCH001127,QC17,2025-06-22T13:27:55.409Z,37,1,coating_defect,Y
INS0001928,BATCH000146,QC18,2025-06-08T22:45:22.001Z,15,4,surface_scratch,N
INS0001929,BATCH001476,QC20,2025-06-05T03:33:36.027Z,16,1,material_crack,Y
INS0001930,BATCH000441,QC18,2025-08-22T10:52:02.208Z,20,0,none,Y
INS0001931,BATCH000418,QC2,2025-08-26T09:55:20.690Z,39,4,coating_defect,N
INS0001932,BATCH001718,QC20,2026-01-09T14:43:24.006Z,42,0,none,Y
INS0001933,BATCH000642,QC4,2025-09-19T13:20:48.130Z,42,3,coating_defect,N
INS0001934,BATCH000496,QC3,2025-07-23T08:55:24.041Z,34,2,material_crack,Y
INS0001935,BATCH001944,QC12,2025-08-21T19:53:12.934Z,31,5,coating_defect,N
INS0001936,BATCH001367,QC8,2025-08-25T08:38:46.157Z,47,0,none,Y
INS0001937,BATCH001020,QC13,2025-09-16T09:25:06.780Z,41,0,none,Y
INS0001938,BATCH001186,QC15,2025-06-11T21:46:43.227Z,28,2,weld_defect,Y
INS0001939,BATCH001595,QC3,2025-07-10T19:17:54.190Z,45,3,dimensional_error,N
INS0001940,BATCH001364,QC17,2025-08-09T19:47:06.455Z,29,3,dimensional_error,N
INS0001941,BATCH000461,QC14,2025-06-26T18:26:00.418Z,15,2,surface_scratch,Y
INS0001942,BATCH001519,QC18,2025-06-01T02:48:25.899Z,21,4,surface_scratch,N
INS0001943,BATCH001092,QC12,2025-08-12T04:07:22.947Z,35,2,material_crack,Y
INS0001944,BATCH000008,QC18,2025-09-14T21:03:42.128Z,21,1,weld_defect,Y
INS0001945,BATCH001330,QC12,2025-07-30T02:52:34.784Z,49,3,coating_defect,N
INS0001946,BATCH000091,QC14,2025-09-20T04:04:41.321Z,11,3,surface_scratch,N
INS0001947,BATCH001128,QC4,2025-07-29T22:13:28.397Z,45,3,weld_defect,N
INS0001948,BATCH001695,QC3,2025-07-16T05:34:37.365Z,48,4,material_crack,N
INS0001949,BATCH001934,QC18,2025-10-03T16:04:33.679Z,11,5,weld_defect,N
INS0001950,BATCH000849,QC13,2025-12-13T23:29:58.832Z,43,1,dimensional_error,Y
INS0001951,BATCH000408,QC16,2026-02-05T15:08:00.161Z,37,5,dimensional_error,N
INS0001952,BATCH001395,QC16,2025-11-15T18:35:45.944Z,43,4,coating_defect,N
INS0001953,BATCH001825,QC17,2025-06-01T06:29:55.874Z,39,0,none,Y
INS0001954,BATCH000677,QC8,2026-01-17T14:44:46.296Z,39,0,none,Y
INS0001955,BATCH000025,QC7,2026-01-08T13:50:42.413Z,36,1,material_crack,Y
INS0001956,BATCH000838,QC14,2025-09-14T19:39:35.333Z,41,2,material_crack,Y
INS0001957,BATCH000395,QC11,2025-06-14T17:55:24.125Z,33,4,surface_scratch,N
INS0001958,BATCH001990,QC11,2025-11-14T20:47:26.446Z,33,3,dimensional_error,N
INS0001959,BATCH000136,QC5,2026-01-17T19:59:11.761Z,10,5,material_crack,N
INS0001960,BATCH001053,QC2,2026-02-04T23:08:31.413Z,46,5,weld_defect,N
INS0001961,BATCH001697,QC3,2025-07-23T02:56:14.015Z,12,3,material_crack,N
INS0001962,BATCH001964,QC7,2025-08-18T08:02:38.593Z,19,4,dimensional_error,N
INS0001963,BATCH001916,QC11,2025-11-24T16:14:28.813Z,26,1,dimensional_error,Y
INS0001964,BATCH001148,QC11,2026-01-15T18:50:13.223Z,39,0,none,Y
INS0001965,BATCH001253,QC18,2026-02-02T19:23:54.419Z,25,1,coating_defect,Y
INS0001966,BATCH000704,QC1,2025-07-01T23:48:37.559Z,13,4,dimensional_error,N
INS0001967,BATCH000794,QC7,2025-07-03T17:22:58.229Z,49,1,surface_scratch,Y
INS0001968,BATCH000655,QC3,2025-10-28T18:45:51.910Z,24,5,dimensional_error,N
INS0001969,BATCH000388,QC4,2025-06-06T21:50:29.245Z,18,0,none,Y
INS0001970,BATCH001812,QC19,2025-10-18T02:10:29.035Z,47,2,dimensional_error,Y
INS0001971,BATCH000312,QC6,2025-08-09T09:00:19.235Z,20,2,surface_scratch,Y
INS0001972,BATCH001356,QC10,2025-11-30T02:38:37.960Z,19,5,dimensional_error,N
INS0001973,BATCH000199,QC18,2025-07-12T08:36:47.008Z,20,4,surface_scratch,N
INS0001974,BATCH001648,QC1,2025-06-15T22:17:38.750Z,26,0,none,Y
INS0001975,BATCH000977,QC12,2025-12-22T20:39:15.995Z,21,2,weld_defect,Y
INS0001976,BATCH001891,QC5,2025-07-19T04:37:48.397Z,31,2,dimensional_error,Y
INS0001977,BATCH001403,QC11,2026-01-15T14:04:33.802Z,35,3,weld_defect,N
INS0001978,BATCH001544,QC1,2026-01-10T01:29:33.101Z,38,3,surface_scratch,N
INS0001979,BATCH001437,QC12,2025-08-26T06:07:06.231Z,31,5,dimensional_error,N
INS0001980,BATCH001628,QC20,2025-10-23T02:39:32.837Z,38,3,coating_defect,N
INS0001981,BATCH000298,QC13,2025-09-12T00:11:45.889Z,15,0,none,Y
INS0001982,BATCH001454,QC19,2025-10-22T14:26:59.489Z,34,3,weld_defect,N
INS0001983,BATCH001925,QC20,2025-08-30T14:23:31.500Z,23,1,material_crack,Y
INS0001984,BATCH001932,QC2,2025-09-29T18:51:46.590Z,29,2,coating_defect,Y
INS0001985,BATCH000058,QC19,2025-12-18T23:50:12.815Z,48,2,surface_scratch,Y
INS0001986,BATCH000677,QC16,2026-01-30T14:24:46.286Z,50,0,none,Y
INS0001987,BATCH001465,QC18,2025-08-31T10:06:14.744Z,21,3,weld_defect,N
INS0001988,BATCH000712,QC14,2025-07-05T16:40:08.880Z,31,2,weld_defect,Y
INS0001989,BATCH000205,QC1,2025-08-12T23:55:07.877Z,48,4,surface_scratch,N
INS0001990,BATCH001364,QC15,2025-12-18T05:59:19.981Z,27,0,none,Y
INS0001991,BATCH000457,QC14,2025-06-18T12:57:12.621Z,44,1,surface_scratch,Y
INS0001992,BATCH001756,QC20,2025-10-04T11:11:54.839Z,36,0,none,Y
INS0001993,BATCH000118,QC5,2026-02-05T09:21:16.240Z,35,5,material_crack,N
INS0001994,BATCH000859,QC9,2025-09-21T09:34:54.258Z,50,2,surface_scratch,Y
INS0001995,BATCH000884,QC2,2026-01-21T20:49:59.117Z,14,2,weld_defect,Y
INS0001996,BATCH001675,QC10,2025-08-02T15:31:23.822Z,48,4,material_crack,N
INS0001997,BATCH000230,QC2,2025-07-26T20:32:37.711Z,14,1,surface_scratch,Y
INS0001998,BATCH001023,QC16,2025-06-10T11:55:37.932Z,43,5,material_crack,N
INS0001999,BATCH001664,QC18,2025-10-23T13:20:36.316Z,40,3,coating_defect,N
INS0002000,BATCH001222,QC18,2025-10-14T19:27:14.419Z,41,1,surface_scratch,Y
